Frame,Time,LinearDisplacement3,LinearDisplacement4,AngularDisplacement2,AngularVelocity1,AngularVelocity2,AngularVelocity3
134,1.12,4.72E+03,5.00E+03,7.71E+01,4.94E-04,-7.26E-03,-7.26E-03
135,1.127,4.72E+03,5.00E+03,7.71E+01,2.24E-03,-7.35E-03,-7.35E-03
136,1.137,4.72E+03,5.00E+03,7.71E+01,1.07E-02,-7.44E-03,-7.44E-03
137,1.147,4.71E+03,5.00E+03,7.70E+01,5.91E-03,-7.66E-03,-7.66E-03
138,1.157,4.71E+03,5.00E+03,7.70E+01,6.95E-04,-7.79E-03,-7.79E-03
139,1.16,4.70E+03,5.00E+03,7.70E+01,2.06E-02,-7.86E-03,-7.86E-03
140,1.167,4.70E+03,5.00E+03,7.69E+01,1.52E-03,-7.95E-03,-7.95E-03
141,1.177,4.70E+03,5.00E+03,7.70E+01,3.87E-03,-8.03E-03,-8.03E-03
142,1.187,4.69E+03,5.00E+03,7.71E+01,6.47E-04,-8.10E-03,-8.10E-03
143,1.197,4.69E+03,5.00E+03,7.71E+01,4.44E-03,-8.24E-03,-8.24E-03
144,1.2,4.68E+03,5.00E+03,7.71E+01,6.16E-04,-8.27E-03,-8.27E-03
145,1.207,4.68E+03,5.00E+03,7.71E+01,1.01E-02,-8.41E-03,-8.41E-03
146,1.217,4.68E+03,5.00E+03,7.71E+01,-4.66E-03,-8.59E-03,-8.59E-03
147,1.227,4.67E+03,5.00E+03,7.70E+01,1.59E-03,-8.76E-03,-8.76E-03
148,1.237,4.66E+03,5.00E+03,7.70E+01,7.15E-03,-8.90E-03,-8.90E-03
149,1.24,4.66E+03,5.00E+03,7.69E+01,1.45E-03,-8.97E-03,-8.97E-03
150,1.247,4.66E+03,5.00E+03,7.70E+01,-1.12E-02,-9.05E-03,-9.05E-03
151,1.258,4.65E+03,5.00E+03,7.70E+01,2.60E-02,-9.21E-03,-9.21E-03
152,1.268,4.65E+03,5.00E+03,7.71E+01,-1.40E-02,-9.31E-03,-9.31E-03
153,1.278,4.64E+03,5.00E+03,7.70E+01,1.66E-02,-9.55E-03,-9.55E-03
154,1.28,4.64E+03,5.00E+03,7.71E+01,7.11E-04,-9.56E-03,-9.56E-03
155,1.288,4.64E+03,5.00E+03,7.70E+01,1.14E-02,-9.72E-03,-9.72E-03
156,1.298,4.63E+03,5.00E+03,7.72E+01,4.11E-03,-9.83E-03,-9.83E-03
157,1.308,4.63E+03,5.00E+03,7.73E+01,1.10E-02,-9.95E-03,-9.95E-03
158,1.318,4.62E+03,5.00E+03,7.73E+01,3.47E-02,-1.02E-02,-1.02E-02
159,1.32,4.62E+03,5.00E+03,7.73E+01,-2.83E-03,-1.02E-02,-1.02E-02
160,1.328,4.61E+03,5.00E+03,7.72E+01,1.41E-03,-1.04E-02,-1.04E-02
161,1.338,4.61E+03,5.00E+03,7.71E+01,1.58E-02,-1.06E-02,-1.06E-02
162,1.348,4.60E+03,5.00E+03,7.70E+01,5.73E-03,-1.08E-02,-1.08E-02
163,1.358,4.60E+03,5.00E+03,7.73E+01,-3.54E-02,-1.10E-02,-1.10E-02
164,1.36,4.59E+03,5.00E+03,7.71E+01,2.69E-03,-1.11E-02,-1.11E-02
165,1.368,4.59E+03,5.00E+03,7.71E+01,6.95E-04,-1.12E-02,-1.12E-02
166,1.378,4.58E+03,5.00E+03,7.76E+01,-1.10E-03,-1.13E-02,-1.13E-02
167,1.388,4.58E+03,5.00E+03,7.76E+01,2.46E-02,-1.15E-02,-1.15E-02
168,1.398,4.57E+03,5.00E+03,7.78E+01,-4.58E-03,-1.16E-02,-1.16E-02
169,1.4,4.57E+03,5.00E+03,7.80E+01,6.86E-04,-1.16E-02,-1.16E-02
170,1.408,4.57E+03,5.00E+03,7.80E+01,6.44E-04,-1.17E-02,-1.17E-02
171,1.418,4.56E+03,5.00E+03,7.80E+01,6.41E-03,-1.19E-02,-1.19E-02
172,1.428,4.55E+03,5.00E+03,7.80E+01,7.70E-04,-1.21E-02,-1.21E-02
173,1.438,4.55E+03,5.00E+03,7.79E+01,7.14E-03,-1.24E-02,-1.24E-02
174,1.44,4.55E+03,5.00E+03,7.79E+01,-7.08E-04,-1.24E-02,-1.24E-02
175,1.448,4.54E+03,5.00E+03,7.79E+01,2.32E-03,-1.25E-02,-1.25E-02
176,1.458,4.53E+03,5.00E+03,7.80E+01,6.12E-02,-1.26E-02,-1.26E-02
177,1.468,4.53E+03,5.00E+03,7.89E+01,3.07E-03,-1.18E-02,-1.18E-02
178,1.478,4.52E+03,5.00E+03,7.91E+01,1.50E-02,-1.16E-02,-1.16E-02
179,1.48,4.52E+03,5.00E+03,7.91E+01,-3.34E-04,-1.17E-02,-1.17E-02
180,1.488,4.51E+03,5.00E+03,7.92E+01,-4.50E-03,-1.17E-02,-1.17E-02
181,1.499,4.51E+03,5.00E+03,7.98E+01,5.44E-04,-1.13E-02,-1.13E-02
182,1.509,4.50E+03,5.00E+03,7.89E+01,1.96E-02,-1.16E-02,-1.16E-02
183,1.52,4.49E+03,5.00E+03,7.89E+01,6.36E-03,-1.17E-02,-1.17E-02
184,1.52,4.49E+03,5.00E+03,7.89E+01,1.04E-02,-1.17E-02,-1.17E-02
185,1.53,4.49E+03,5.00E+03,7.90E+01,3.12E-03,-1.18E-02,-1.18E-02
186,1.54,4.48E+03,5.00E+03,7.89E+01,6.11E-04,-1.19E-02,-1.19E-02
187,1.55,4.47E+03,5.00E+03,7.89E+01,1.11E-03,-1.22E-02,-1.22E-02
188,1.56,4.47E+03,5.00E+03,7.90E+01,7.82E-04,-1.23E-02,-1.23E-02
189,1.56,4.47E+03,5.00E+03,7.90E+01,5.11E-04,-1.23E-02,-1.23E-02
190,1.571,4.46E+03,5.00E+03,7.93E+01,1.26E-03,-1.24E-02,-1.24E-02
191,1.581,4.45E+03,5.00E+03,7.78E+01,-8.02E-03,-1.25E-02,-1.25E-02
192,1.591,4.45E+03,5.00E+03,7.77E+01,3.91E-04,-1.28E-02,-1.28E-02
193,1.6,4.44E+03,5.00E+03,7.77E+01,7.31E-03,-1.30E-02,-1.30E-02
194,1.601,4.44E+03,5.00E+03,7.77E+01,4.11E-03,-1.30E-02,-1.30E-02
195,1.612,4.43E+03,5.00E+03,7.79E+01,3.34E-04,-1.31E-02,-1.31E-02
196,1.622,4.42E+03,5.00E+03,7.81E+01,2.09E-03,-1.33E-02,-1.33E-02
197,1.632,4.42E+03,5.00E+03,7.83E+01,3.64E-04,-1.34E-02,-1.34E-02
198,1.64,4.41E+03,5.00E+03,7.92E+01,-2.79E-01,-1.26E-02,-1.26E-02
199,1.642,4.41E+03,5.00E+03,7.92E+01,4.56E-03,-1.27E-02,-1.27E-02
200,1.652,4.40E+03,5.00E+03,7.92E+01,-3.66E-05,-1.28E-02,-1.28E-02
201,1.663,4.39E+03,5.00E+03,7.92E+01,2.25E-04,-1.30E-02,-1.30E-02
202,1.673,4.39E+03,5.00E+03,7.80E+01,2.12E-04,-1.32E-02,-1.32E-02
203,1.68,4.38E+03,5.00E+03,7.80E+01,-9.17E-03,-1.33E-02,-1.33E-02
204,1.683,4.38E+03,5.00E+03,7.81E+01,1.23E-02,-1.34E-02,-1.34E-02
205,1.693,4.37E+03,5.00E+03,7.82E+01,5.08E-04,-1.35E-02,-1.35E-02
206,1.703,4.36E+03,5.00E+03,7.82E+01,1.55E-02,-1.36E-02,-1.36E-02
207,1.713,4.36E+03,5.00E+03,7.82E+01,9.15E-03,-1.38E-02,-1.38E-02
208,1.72,4.35E+03,5.00E+03,7.83E+01,7.56E-04,-1.39E-02,-1.39E-02
209,1.723,4.35E+03,5.00E+03,7.82E+01,3.78E-04,-1.41E-02,-1.41E-02
210,1.733,4.34E+03,5.00E+03,7.82E+01,-6.36E-04,-1.43E-02,-1.43E-02
211,1.743,4.33E+03,5.00E+03,7.84E+01,3.14E-04,-1.44E-02,-1.44E-02
212,1.754,4.33E+03,5.00E+03,7.84E+01,-2.67E-03,-1.46E-02,-1.46E-02
213,1.76,4.32E+03,5.00E+03,7.73E+01,1.44E-04,-1.47E-02,-1.47E-02
214,1.764,4.32E+03,5.00E+03,7.74E+01,3.23E-03,-1.47E-02,-1.47E-02
215,1.774,4.31E+03,5.00E+03,7.76E+01,1.81E-04,-1.48E-02,-1.48E-02
216,1.784,4.30E+03,5.00E+03,7.77E+01,5.09E-03,-1.49E-02,-1.49E-02
217,1.794,4.29E+03,5.00E+03,7.78E+01,1.71E-03,-1.51E-02,-1.51E-02
218,1.8,4.29E+03,5.00E+03,7.79E+01,6.59E-03,-1.52E-02,-1.52E-02
219,1.804,4.29E+03,5.00E+03,7.79E+01,-9.00E-03,-1.52E-02,-1.52E-02
220,1.814,4.28E+03,5.00E+03,7.82E+01,4.62E-03,-1.54E-02,-1.54E-02
221,1.825,4.27E+03,5.00E+03,7.54E+01,8.63E-03,-1.56E-02,-1.56E-02
222,1.835,4.26E+03,5.00E+03,7.56E+01,3.99E-03,-1.58E-02,-1.58E-02
223,1.84,4.26E+03,5.00E+03,7.57E+01,3.54E-05,-1.58E-02,-1.58E-02
224,1.845,4.25E+03,5.00E+03,7.28E+01,6.99E-02,-1.60E-02,-1.60E-02
225,1.855,4.25E+03,5.00E+03,7.31E+01,2.29E-04,-1.62E-02,-1.62E-02
226,1.865,4.24E+03,5.00E+03,7.34E+01,1.54E-02,-1.64E-02,-1.64E-02
227,1.875,4.23E+03,5.00E+03,7.39E+01,1.18E-02,-1.66E-02,-1.66E-02
228,1.88,4.23E+03,5.00E+03,7.39E+01,4.47E-05,-1.68E-02,-1.68E-02
229,1.885,4.22E+03,5.00E+03,7.41E+01,6.08E-04,-1.68E-02,-1.68E-02
230,1.895,4.21E+03,5.00E+03,7.40E+01,3.02E-02,-1.71E-02,-1.71E-02
231,1.906,4.20E+03,5.00E+03,7.51E+01,-4.55E-05,-1.73E-02,-1.73E-02
232,1.916,4.20E+03,5.00E+03,7.58E+01,-5.30E-03,-1.75E-02,-1.75E-02
233,1.92,4.19E+03,5.00E+03,7.59E+01,8.50E-05,-1.75E-02,-1.75E-02
234,1.926,4.19E+03,5.00E+03,7.42E+01,5.35E-02,-1.79E-02,-1.79E-02
235,1.936,4.18E+03,5.00E+03,7.56E+01,-1.55E-04,-1.70E-02,-1.70E-02
236,1.947,4.17E+03,5.00E+03,7.59E+01,7.69E-04,-1.72E-02,-1.72E-02
237,1.957,4.16E+03,5.00E+03,7.62E+01,1.01E-03,-1.73E-02,-1.73E-02
238,1.96,4.16E+03,5.00E+03,7.63E+01,2.57E-03,-1.73E-02,-1.73E-02
239,1.967,4.15E+03,5.00E+03,7.66E+01,1.48E-03,-1.75E-02,-1.75E-02
240,1.977,4.14E+03,5.00E+03,7.67E+01,1.25E-04,-1.76E-02,-1.76E-02
241,1.987,4.14E+03,5.00E+03,6.29E+01,-4.18E-04,-1.81E-02,-1.81E-02
242,1.997,4.13E+03,5.00E+03,6.40E+01,-1.81E-02,-1.81E-02,-1.81E-02
243,2,4.12E+03,5.00E+03,6.40E+01,1.55E-03,-1.83E-02,-1.83E-02
244,2.007,4.12E+03,5.00E+03,6.47E+01,9.41E-03,-1.84E-02,-1.84E-02
245,2.017,4.11E+03,5.00E+03,6.60E+01,6.26E-04,-1.86E-02,-1.86E-02
246,2.027,4.10E+03,5.00E+03,6.74E+01,-4.47E-04,-1.87E-02,-1.87E-02
247,2.037,4.09E+03,5.00E+03,6.79E+01,-7.24E-02,-1.88E-02,-1.88E-02
248,2.04,4.09E+03,5.00E+03,6.81E+01,-6.82E-05,-1.89E-02,-1.89E-02
249,2.047,4.08E+03,5.00E+03,6.83E+01,7.02E-03,-1.90E-02,-1.90E-02
250,2.057,4.07E+03,5.00E+03,6.85E+01,7.42E-04,-1.92E-02,-1.92E-02
251,2.067,4.06E+03,5.00E+03,7.03E+01,2.03E-03,-1.95E-02,-1.95E-02
252,2.078,4.05E+03,5.00E+03,7.12E+01,-3.72E-04,-1.96E-02,-1.96E-02
253,2.08,4.05E+03,5.00E+03,7.12E+01,4.28E-03,-1.97E-02,-1.97E-02
254,2.088,4.05E+03,5.00E+03,7.13E+01,2.53E-02,-1.99E-02,-1.99E-02
255,2.098,4.04E+03,5.00E+03,7.21E+01,1.14E-02,-2.01E-02,-2.01E-02
256,2.108,4.03E+03,5.00E+03,7.29E+01,5.87E-04,-2.02E-02,-2.02E-02
257,2.118,4.02E+03,5.00E+03,7.31E+01,2.54E-02,-2.05E-02,-2.05E-02
258,2.12,4.02E+03,5.00E+03,7.31E+01,-4.48E-04,-2.06E-02,-2.06E-02
259,2.128,4.01E+03,5.00E+03,7.34E+01,5.43E-04,-2.07E-02,-2.07E-02
260,2.138,4.00E+03,5.00E+03,7.43E+01,-4.43E-04,-2.08E-02,-2.08E-02
261,2.148,3.99E+03,5.00E+03,7.33E+01,6.95E-05,-2.10E-02,-2.10E-02
262,2.159,3.98E+03,5.00E+03,7.44E+01,3.58E-04,-2.11E-02,-2.11E-02
263,2.16,3.98E+03,5.00E+03,7.43E+01,2.97E-02,-2.12E-02,-2.12E-02
264,2.169,3.97E+03,5.00E+03,7.45E+01,1.48E-02,-2.15E-02,-2.15E-02
265,2.179,3.96E+03,5.00E+03,7.38E+01,2.94E-03,-2.16E-02,-2.16E-02
266,2.189,3.95E+03,5.00E+03,7.44E+01,1.54E-02,-2.19E-02,-2.19E-02
267,2.199,3.94E+03,5.00E+03,6.72E+01,-5.83E-04,-2.21E-02,-2.21E-02
268,2.2,3.94E+03,5.00E+03,6.72E+01,-1.85E-02,-2.22E-02,-2.22E-02
269,2.209,3.93E+03,5.00E+03,6.77E+01,5.53E-04,-2.23E-02,-2.23E-02
270,2.22,3.92E+03,5.00E+03,6.92E+01,-7.46E-04,-2.24E-02,-2.24E-02
271,2.23,3.91E+03,5.00E+03,6.97E+01,2.22E-03,-2.26E-02,-2.26E-02
272,2.24,3.90E+03,5.00E+03,7.05E+01,5.85E-04,-2.28E-02,-2.28E-02
273,2.24,3.90E+03,5.00E+03,7.05E+01,-4.44E-03,-2.28E-02,-2.28E-02
274,2.25,3.89E+03,5.00E+03,7.15E+01,2.89E-02,-2.30E-02,-2.30E-02
275,2.26,3.88E+03,5.00E+03,7.21E+01,1.00E-02,-2.34E-02,-2.34E-02
276,2.27,3.87E+03,5.00E+03,7.35E+01,-5.46E-04,-2.36E-02,-2.36E-02
