Frame,Time,LinearDisplacement1,LinearDisplacement2,AngularDisplacement2,AngularVelocity1,AngularVelocity2,AngularVelocity3
241,1.921,2.2968E+02,1.8210E+02,4.2683E-05,-5.5547E+01,-2.1349E+02,-1.5283E+01
242,1.931,2.2974E+02,1.8259E+02,-4.9432E-05,-5.5565E+01,-2.1212E+02,-1.3667E+01
243,1.941,2.2980E+02,1.8308E+02,3.6335E-05,-5.5414E+01,-2.1061E+02,-1.1925E+01
244,1.951,2.2985E+02,1.8356E+02,5.4134E-05,-5.5539E+01,-2.0854E+02,-9.6402E+00
245,1.960,2.2989E+02,1.8400E+02,1.0486E-04,-5.5538E+01,-2.0727E+02,-8.1915E+00
246,1.961,2.2989E+02,1.8404E+02,-7.3924E-05,-5.5539E+01,-2.0698E+02,-7.8873E+00
247,1.971,2.2992E+02,1.8450E+02,-1.0960E-04,-5.5669E+01,-2.0502E+02,-5.7525E+00
248,1.981,2.3000E+02,1.8498E+02,-1.3375E-04,-5.8800E+01,-2.0336E+02,-3.9273E+00
249,1.991,2.3004E+02,1.8543E+02,-1.2470E-04,-5.5551E+01,-2.0135E+02,-1.7754E+00
250,2.000,2.3006E+02,1.8583E+02,-2.9617E-05,-5.5574E+01,-1.9954E+02,1.3533E-01
251,2.001,2.3006E+02,1.8587E+02,-2.6801E-05,-5.5514E+01,-1.9970E+02,-1.0160E-02
252,2.011,2.3009E+02,1.8630E+02,-1.7138E-04,-5.5570E+01,-1.9756E+02,2.2265E+00
253,2.021,2.3010E+02,1.8672E+02,-7.3191E-05,-5.5579E+01,-1.9559E+02,4.2740E+00
254,2.031,2.3012E+02,1.8713E+02,-1.0432E-05,-5.6034E+01,-1.9385E+02,6.0786E+00
255,2.040,2.3013E+02,1.8750E+02,6.1254E-05,-5.5626E+01,-1.9222E+02,7.7520E+00
256,2.041,2.3013E+02,1.8753E+02,-6.4721E-05,-5.5538E+01,-1.9176E+02,8.2102E+00
257,2.051,2.3013E+02,1.8793E+02,-2.8670E-05,-5.5589E+01,-1.8974E+02,1.0251E+01
258,2.061,2.3013E+02,1.8832E+02,6.4692E-05,-5.5564E+01,-1.8769E+02,1.2307E+01
259,2.071,2.3013E+02,1.8869E+02,9.4817E-05,-5.5565E+01,-1.8559E+02,1.4398E+01
260,2.080,2.3012E+02,1.8903E+02,-1.0618E-04,-5.4722E+01,-1.8384E+02,1.6119E+01
261,2.081,2.3012E+02,1.8906E+02,-1.2507E-05,-5.5087E+01,-1.8396E+02,1.5994E+01
262,2.091,2.3010E+02,1.8942E+02,9.0685E-05,-5.5518E+01,-1.8197E+02,1.7933E+01
263,2.101,2.3009E+02,1.8977E+02,4.4312E-05,-5.5264E+01,-1.7974E+02,2.0094E+01
264,2.111,2.3006E+02,1.9011E+02,-1.4837E-04,-5.5801E+01,-1.7749E+02,2.2254E+01
265,2.120,2.3004E+02,1.9042E+02,1.4059E-04,-5.5530E+01,-1.7569E+02,2.3951E+01
266,2.121,2.3004E+02,1.9045E+02,1.2921E-05,-5.5781E+01,-1.7556E+02,2.4072E+01
267,2.131,2.3002E+02,1.9077E+02,-2.6919E-05,-5.5683E+01,-1.7303E+02,2.6480E+01
268,2.141,2.3000E+02,1.9109E+02,3.2754E-05,-5.5563E+01,-1.7135E+02,2.8009E+01
269,2.151,2.2998E+02,1.9140E+02,9.1160E-05,-5.6281E+01,-1.6928E+02,2.9916E+01
270,2.160,2.2995E+02,1.9167E+02,-6.1618E-05,-5.5544E+01,-1.6714E+02,3.1887E+01
271,2.161,2.2995E+02,1.9170E+02,6.1868E-05,-5.5585E+01,-1.6684E+02,3.2169E+01
272,2.171,2.2992E+02,1.9198E+02,-1.0435E-04,-5.5551E+01,-1.6483E+02,3.3983E+01
273,2.181,2.2989E+02,1.9227E+02,-2.4595E-05,-5.5379E+01,-1.6254E+02,3.6050E+01
274,2.191,2.2986E+02,1.9254E+02,-1.1397E-04,-5.5428E+01,-1.6063E+02,3.7717E+01
275,2.200,2.2983E+02,1.9278E+02,-7.6425E-06,-5.6432E+01,-1.5830E+02,3.9818E+01
276,2.201,2.2983E+02,1.9280E+02,1.0498E-04,-5.6024E+01,-1.5808E+02,4.0017E+01
277,2.211,2.2979E+02,1.9305E+02,-1.2229E-05,-5.5553E+01,-1.5626E+02,4.1556E+01
278,2.221,2.2976E+02,1.9330E+02,-5.1208E-05,-5.5285E+01,-1.5401E+02,4.3508E+01
279,2.231,2.2971E+02,1.9353E+02,-2.5050E-05,-5.5193E+01,-1.5142E+02,4.5784E+01
280,2.240,2.2967E+02,1.9374E+02,-1.8474E-05,-5.5956E+01,-1.4973E+02,4.7181E+01
281,2.241,2.2967E+02,1.9376E+02,-7.8742E-05,-5.5588E+01,-1.4947E+02,4.7404E+01
282,2.251,2.2963E+02,1.9398E+02,1.2700E-04,-5.5499E+01,-1.4726E+02,4.9265E+01
283,2.261,2.2959E+02,1.9419E+02,4.3096E-05,-5.5599E+01,-1.4493E+02,5.1222E+01
284,2.271,2.2954E+02,1.9438E+02,9.3950E-05,-5.5476E+01,-1.4287E+02,5.2894E+01
285,2.280,2.2951E+02,1.9456E+02,-4.3803E-05,-5.5834E+01,-1.4070E+02,5.4705E+01
286,2.281,2.2951E+02,1.9457E+02,-1.6066E-05,-5.6046E+01,-1.4050E+02,5.4864E+01
287,2.291,2.2947E+02,1.9476E+02,7.5108E-05,-5.5767E+01,-1.3803E+02,5.6904E+01
288,2.301,2.2943E+02,1.9493E+02,-9.1262E-05,-5.5589E+01,-1.3610E+02,5.8391E+01
289,2.311,2.2938E+02,1.9509E+02,-4.7053E-05,-5.5487E+01,-1.3357E+02,6.0462E+01
290,2.320,2.2934E+02,1.9523E+02,2.9471E-06,-5.5302E+01,-1.3152E+02,6.2081E+01
291,2.321,2.2934E+02,1.9525E+02,1.3381E-04,-5.6050E+01,-1.3141E+02,6.2147E+01
292,2.331,2.2930E+02,1.9539E+02,1.8920E-05,-5.5401E+01,-1.2911E+02,6.3946E+01
293,2.341,2.2926E+02,1.9553E+02,-2.4801E-05,-5.5358E+01,-1.2683E+02,6.5713E+01
294,2.351,2.2922E+02,1.9566E+02,-1.9513E-05,-5.5565E+01,-1.2451E+02,6.7495E+01
295,2.360,2.2919E+02,1.9577E+02,-8.2102E-05,-5.5575E+01,-1.2248E+02,6.9026E+01
296,2.361,2.2919E+02,1.9578E+02,-1.0412E-04,-5.5572E+01,-1.2214E+02,6.9308E+01
297,2.371,2.2915E+02,1.9589E+02,-7.3635E-06,-5.5484E+01,-1.2011E+02,7.0769E+01
298,2.381,2.2912E+02,1.9599E+02,3.8131E-05,-5.5794E+01,-1.1785E+02,7.2447E+01
299,2.391,2.2909E+02,1.9609E+02,-5.3486E-05,-5.5562E+01,-1.1554E+02,7.4147E+01
300,2.400,2.2906E+02,1.9617E+02,-1.5923E-04,-5.5538E+01,-1.1363E+02,7.5496E+01
301,2.401,2.2906E+02,1.9617E+02,-1.8291E-04,-5.5635E+01,-1.1334E+02,7.5725E+01
302,2.411,2.2903E+02,1.9625E+02,-1.1979E-05,-5.5562E+01,-1.1080E+02,7.7620E+01
303,2.421,2.2901E+02,1.9632E+02,-1.3729E-04,-5.5544E+01,-1.0862E+02,7.9142E+01
304,2.431,2.2899E+02,1.9638E+02,4.4954E-05,-5.5588E+01,-1.0659E+02,8.0493E+01
305,2.440,2.2897E+02,1.9643E+02,4.4649E-05,-5.5571E+01,-1.0431E+02,8.2150E+01
306,2.441,2.2897E+02,1.9644E+02,-4.8593E-05,-5.5549E+01,-1.0422E+02,8.2175E+01
307,2.451,2.2895E+02,1.9648E+02,1.1437E-04,-5.5546E+01,-1.0183E+02,8.3847E+01
308,2.461,2.2894E+02,1.9651E+02,-1.2177E-04,-5.5571E+01,-9.9523E+01,8.5427E+01
309,2.471,2.2893E+02,1.9654E+02,2.1555E-05,-5.5542E+01,-9.7412E+01,8.6791E+01
310,2.480,2.2892E+02,1.9656E+02,-1.4292E-04,-5.5556E+01,-9.5396E+01,8.8119E+01
311,2.481,2.2892E+02,1.9656E+02,-2.3615E-04,-5.5509E+01,-9.5337E+01,8.8100E+01
312,2.491,2.2892E+02,1.9657E+02,3.3484E-07,-5.5769E+01,-9.2958E+01,8.9698E+01
313,2.501,2.2891E+02,1.9657E+02,5.7671E-05,-5.5744E+01,-9.1230E+01,9.1170E+01
314,2.511,2.2892E+02,1.9657E+02,-1.8835E-04,-5.6604E+01,-9.2509E+01,9.2507E+01
315,2.520,2.2892E+02,1.9657E+02,-2.3913E-05,-5.7784E+01,-9.3898E+01,9.3573E+01
316,2.521,2.2892E+02,1.9657E+02,-1.4807E-04,-5.7868E+01,-9.3852E+01,9.3894E+01
317,2.531,2.2891E+02,1.9657E+02,7.9147E-05,-5.8915E+01,-9.5247E+01,9.5152E+01
318,2.541,2.2891E+02,1.9657E+02,1.0818E-04,-6.0117E+01,-9.6439E+01,9.6538E+01
319,2.551,2.2892E+02,1.9657E+02,-1.0734E-05,-6.1188E+01,-9.7677E+01,9.7800E+01
320,2.560,2.2892E+02,1.9657E+02,-2.6582E-04,-6.2213E+01,-9.8707E+01,9.8945E+01
321,2.561,2.2892E+02,1.9657E+02,-1.2740E-04,-6.2336E+01,-9.8967E+01,9.8930E+01
322,2.571,2.2892E+02,1.9657E+02,-2.3525E-04,-6.3478E+01,-1.0012E+02,1.0011E+02
323,2.581,2.2892E+02,1.9657E+02,-3.0510E-04,-6.4559E+01,-1.0122E+02,1.0125E+02
324,2.591,2.2892E+02,1.9657E+02,-3.2965E-04,-6.5658E+01,-1.0218E+02,1.0245E+02
325,2.600,2.2892E+02,1.9657E+02,-1.6828E-04,-6.6661E+01,-1.0326E+02,1.0322E+02
326,2.601,2.2892E+02,1.9657E+02,-2.6603E-04,-6.6757E+01,-1.0336E+02,1.0333E+02
327,2.611,2.2892E+02,1.9657E+02,-2.4219E-04,-6.7218E+01,-1.0442E+02,1.0423E+02
328,2.621,2.2892E+02,1.9657E+02,-1.2785E-04,-6.8986E+01,-1.0529E+02,1.0520E+02
329,2.631,2.2892E+02,1.9657E+02,-9.3398E-06,-6.9870E+01,-1.0610E+02,1.0615E+02
330,2.640,2.2892E+02,1.9657E+02,-5.5651E-05,-7.1154E+01,-1.0695E+02,1.0676E+02
331,2.641,2.2892E+02,1.9657E+02,8.9823E-05,-7.1253E+01,-1.0680E+02,1.0708E+02
332,2.651,2.2892E+02,1.9657E+02,-7.6141E-06,-7.2345E+01,-1.0770E+02,1.0770E+02
333,2.661,2.2892E+02,1.9657E+02,-1.9405E-04,-7.3792E+01,-1.0832E+02,1.0848E+02
334,2.671,2.2893E+02,1.9657E+02,-2.0709E-04,-7.4640E+01,-1.0917E+02,1.0890E+02
335,2.680,2.2893E+02,1.9657E+02,-1.4868E-04,-7.5540E+01,-1.0967E+02,1.0944E+02
336,2.681,2.2893E+02,1.9657E+02,5.3996E-05,-7.5654E+01,-1.0952E+02,1.0970E+02
337,2.691,2.2893E+02,1.9657E+02,-8.2420E-05,-7.7004E+01,-1.1015E+02,1.1009E+02
338,2.701,2.2893E+02,1.9657E+02,-3.2931E-04,-7.7823E+01,-1.1057E+02,1.1054E+02
339,2.711,2.2893E+02,1.9657E+02,-2.4572E-06,-7.9329E+01,-1.1081E+02,1.1104E+02
340,2.720,2.2893E+02,1.9657E+02,-5.7492E-05,-7.9970E+01,-1.1134E+02,1.1105E+02
341,2.721,2.2893E+02,1.9657E+02,-2.7911E-04,-8.0122E+01,-1.1115E+02,1.1130E+02
342,2.731,2.2893E+02,1.9657E+02,-4.6714E-05,-8.1244E+01,-1.1140E+02,1.1149E+02
343,2.741,2.2893E+02,1.9657E+02,-1.7107E-04,-8.1833E+01,-1.1154E+02,1.1163E+02
344,2.751,2.2893E+02,1.9657E+02,-4.3300E-05,-8.3444E+01,-1.1161E+02,1.1169E+02
345,2.760,2.2893E+02,1.9657E+02,-3.3162E-06,-8.4439E+01,-1.1168E+02,1.1160E+02
346,2.761,2.2893E+02,1.9657E+02,-2.5651E-04,-8.4552E+01,-1.1155E+02,1.1172E+02
347,2.771,2.2893E+02,1.9657E+02,8.8506E-06,-8.5678E+01,-1.1138E+02,1.1168E+02
348,2.781,2.2893E+02,1.9657E+02,-2.4489E-04,-8.6696E+01,-1.1145E+02,1.1123E+02
349,2.791,2.2893E+02,1.9657E+02,-1.9214E-04,-8.7937E+01,-1.1102E+02,1.1109E+02
350,2.800,2.2893E+02,1.9657E+02,-1.7943E-04,-8.8714E+01,-1.1077E+02,1.1070E+02
351,2.801,2.2893E+02,1.9657E+02,-5.8129E-06,-8.9036E+01,-1.1079E+02,1.1058E+02
352,2.811,2.2893E+02,1.9657E+02,-2.3841E-04,-9.0065E+01,-1.1022E+02,1.1023E+02
353,2.821,2.2893E+02,1.9656E+02,-4.3077E-04,-9.1248E+01,-1.0952E+02,1.0981E+02
354,2.831,2.2893E+02,1.9657E+02,-2.3859E-04,-9.2146E+01,-1.0891E+02,1.0909E+02
355,2.840,2.2893E+02,1.9656E+02,-1.8144E-04,-9.3004E+01,-1.0836E+02,1.0830E+02
356,2.841,2.2893E+02,1.9656E+02,-1.2041E-04,-9.3427E+01,-1.0827E+02,1.0821E+02
357,2.851,2.2893E+02,1.9656E+02,-9.7342E-05,-9.4588E+01,-1.0725E+02,1.0749E+02
358,2.861,2.2893E+02,1.9656E+02,-1.1896E-04,-9.5717E+01,-1.0634E+02,1.0646E+02
359,2.871,2.2893E+02,1.9656E+02,-1.5488E-04,-9.6792E+01,-1.0527E+02,1.0537E+02
360,2.880,2.2893E+02,1.9656E+02,-3.7595E-04,-9.7743E+01,-1.0417E+02,1.0436E+02
361,2.881,2.2893E+02,1.9656E+02,-1.9646E-04,-9.7869E+01,-1.0414E+02,1.0411E+02
362,2.891,2.2893E+02,1.9656E+02,-9.8000E-05,-9.9054E+01,-1.0281E+02,1.0284E+02
363,2.901,2.2893E+02,1.9656E+02,-2.1671E-04,-1.0006E+02,-1.0135E+02,1.0145E+02
364,2.911,2.2893E+02,1.9656E+02,-1.5758E-04,-1.0153E+02,-9.9783E+01,9.9940E+01
365,2.920,2.2894E+02,1.9657E+02,-4.5046E-04,-1.0226E+02,-9.8462E+01,9.8329E+01
366,2.921,2.2894E+02,1.9657E+02,-2.0092E-04,-1.0235E+02,-9.8096E+01,9.8308E+01
367,2.931,2.2894E+02,1.9656E+02,-8.9806E-05,-1.0329E+02,-9.6455E+01,9.6391E+01
368,2.941,2.2894E+02,1.9657E+02,-2.3893E-04,-1.0463E+02,-9.4545E+01,9.4491E+01
369,2.951,2.2894E+02,1.9657E+02,-5.2228E-04,-1.0567E+02,-9.2390E+01,9.2584E+01
370,2.960,2.2894E+02,1.9657E+02,-3.5226E-04,-1.0671E+02,-9.0522E+01,9.0639E+01
371,2.961,2.2894E+02,1.9657E+02,-2.7359E-04,-1.0679E+02,-9.0341E+01,9.0315E+01
372,2.971,2.2894E+02,1.9657E+02,-2.3114E-04,-1.0793E+02,-8.7958E+01,8.8120E+01
373,2.981,2.2894E+02,1.9657E+02,-2.7290E-04,-1.0902E+02,-8.5615E+01,8.5621E+01
374,2.991,2.2894E+02,1.9657E+02,-3.8370E-04,-1.1019E+02,-8.3082E+01,8.3045E+01
375,3.000,2.2894E+02,1.9656E+02,-5.9007E-04,-1.1091E+02,-8.0745E+01,8.0503E+01
376,3.001,2.2894E+02,1.9656E+02,-3.3058E-04,-1.1111E+02,-8.0401E+01,8.0092E+01
377,3.011,2.2894E+02,1.9656E+02,-3.6930E-04,-1.1116E+02,-7.7520E+01,7.5910E+01
378,3.021,2.2892E+02,1.9657E+02,-5.3859E-04,-1.1158E+02,-7.4683E+01,7.1554E+01
379,3.031,2.2890E+02,1.9657E+02,-1.5687E-04,-1.1111E+02,-7.1727E+01,6.7285E+01
380,3.040,2.2888E+02,1.9658E+02,-2.2682E-04,-1.1126E+02,-6.8957E+01,6.3599E+01
381,3.041,2.2887E+02,1.9658E+02,-4.0586E-04,-1.1125E+02,-6.8459E+01,6.3248E+01
382,3.051,2.2884E+02,1.9659E+02,-7.2700E-04,-1.1111E+02,-6.5311E+01,5.9046E+01
383,3.061,2.2879E+02,1.9661E+02,-8.2516E-04,-1.1114E+02,-6.2031E+01,5.4911E+01
384,3.071,2.2874E+02,1.9663E+02,-2.1028E-04,-1.1108E+02,-5.8680E+01,5.0814E+01
385,3.080,2.2868E+02,1.9664E+02,-9.9403E-04,-1.1106E+02,-5.5589E+01,4.7303E+01
386,3.081,2.2868E+02,1.9664E+02,-4.0217E-04,-1.1095E+02,-5.5189E+01,4.6822E+01
387,3.091,2.2860E+02,1.9666E+02,-2.8784E-04,-1.1110E+02,-5.1477E+01,4.3009E+01
388,3.101,2.2852E+02,1.9668E+02,-1.3294E-04,-1.1103E+02,-4.7850E+01,3.9080E+01
389,3.111,2.2843E+02,1.9670E+02,-2.4853E-04,-1.1106E+02,-4.4072E+01,3.5273E+01
390,3.120,2.2835E+02,1.9671E+02,-3.1712E-04,-1.1034E+02,-4.0708E+01,3.1936E+01
391,3.121,2.2833E+02,1.9672E+02,-7.6209E-04,-1.1113E+02,-4.0240E+01,3.1497E+01
392,3.131,2.2823E+02,1.9673E+02,-6.4798E-04,-1.1110E+02,-3.6214E+01,2.7883E+01
393,3.141,2.2811E+02,1.9675E+02,-5.0924E-04,-1.1113E+02,-3.2179E+01,2.4247E+01
394,3.151,2.2798E+02,1.9676E+02,-6.1625E-04,-1.1104E+02,-2.8043E+01,2.0696E+01
395,3.160,2.2787E+02,1.9678E+02,-2.9064E-03,-1.1126E+02,-2.4352E+01,1.7604E+01
396,3.161,2.2785E+02,1.9678E+02,-7.8539E-04,-1.1117E+02,-2.3828E+01,1.7194E+01
397,3.171,2.2771E+02,1.9679E+02,-2.1119E-03,-1.1107E+02,-1.9519E+01,1.3788E+01
398,3.181,2.2755E+02,1.9680E+02,-1.3087E-03,-1.1115E+02,-1.5091E+01,1.0477E+01
399,3.191,2.2739E+02,1.9681E+02,-2.6628E-03,-1.1065E+02,-1.0608E+01,7.2150E+00
400,3.200,2.2724E+02,1.9681E+02,-1.3665E-02,-1.1109E+02,-6.6125E+00,4.4122E+00
401,3.201,2.2722E+02,1.9681E+02,-2.3585E-03,-1.1096E+02,-6.0503E+00,4.0209E+00
402,3.211,2.2704E+02,1.9682E+02,-3.7235E-02,-1.1110E+02,-1.3958E+00,9.1196E-01
403,3.221,2.2686E+02,1.9681E+02,-1.7999E+02,-1.1116E+02,3.3222E+00,-2.1220E+00
404,3.231,2.2666E+02,1.9681E+02,-1.7999E+02,-1.1076E+02,8.1186E+00,-5.0794E+00
405,3.240,2.2648E+02,1.9680E+02,-1.8000E+02,-1.1113E+02,1.2391E+01,-7.5945E+00
406,3.241,2.2646E+02,1.9680E+02,-1.7999E+02,-1.1124E+02,1.3013E+01,-7.9412E+00
407,3.251,2.2624E+02,1.9678E+02,-1.8000E+02,-1.1210E+02,1.7969E+01,-1.0732E+01
408,3.261,2.2602E+02,1.9676E+02,-1.8000E+02,-1.1113E+02,2.2963E+01,-1.3473E+01
409,3.271,2.2579E+02,1.9674E+02,-1.8000E+02,-1.1116E+02,2.8051E+01,-1.6108E+01
410,3.280,2.2558E+02,1.9672E+02,-1.8000E+02,-1.1114E+02,3.2549E+01,-1.8338E+01
411,3.281,2.2555E+02,1.9671E+02,-1.8000E+02,-1.1123E+02,3.3245E+01,-1.8621E+01
412,3.291,2.2531E+02,1.9667E+02,-1.8000E+02,-1.1124E+02,3.8451E+01,-2.1093E+01
413,3.301,2.2505E+02,1.9663E+02,-1.8000E+02,-1.1109E+02,4.3682E+01,-2.3534E+01
414,3.311,2.2479E+02,1.9659E+02,-1.8000E+02,-1.1107E+02,4.9103E+01,-2.5749E+01
415,3.320,2.2455E+02,1.9654E+02,-1.8000E+02,-1.1095E+02,5.3819E+01,-2.7656E+01
416,3.321,2.2452E+02,1.9653E+02,-1.8000E+02,-1.1110E+02,5.4456E+01,-2.8007E+01
417,3.331,2.2424E+02,1.9646E+02,-1.8000E+02,-1.1111E+02,5.9948E+01,-3.0096E+01
418,3.341,2.2396E+02,1.9640E+02,-1.8000E+02,-1.1131E+02,6.5358E+01,-3.2229E+01
419,3.351,2.2367E+02,1.9632E+02,-1.8000E+02,-1.1113E+02,7.1078E+01,-3.4015E+01
420,3.360,2.2341E+02,1.9623E+02,-1.8000E+02,-1.0982E+02,7.5867E+01,-3.5698E+01
421,3.361,2.2337E+02,1.9622E+02,-1.8000E+02,-1.1111E+02,7.6545E+01,-3.5995E+01
422,3.371,2.2307E+02,1.9613E+02,-1.8000E+02,-1.1142E+02,8.2283E+01,-3.7689E+01
423,3.381,2.2276E+02,1.9602E+02,-1.8000E+02,-1.1108E+02,8.8025E+01,-3.9320E+01
424,3.391,2.2244E+02,1.9591E+02,-1.8000E+02,-1.1110E+02,9.3603E+01,-4.1072E+01
425,3.400,2.2216E+02,1.9581E+02,-1.8000E+02,-1.1118E+02,9.8609E+01,-4.2364E+01
426,3.401,2.2212E+02,1.9579E+02,-1.8000E+02,-1.1074E+02,9.9411E+01,-4.2533E+01
427,3.411,2.2179E+02,1.9566E+02,-1.8000E+02,-1.1114E+02,1.0528E+02,-4.3883E+01
428,3.421,2.2146E+02,1.9552E+02,-1.8000E+02,-1.1151E+02,1.1118E+02,-4.5161E+01
429,3.431,2.2112E+02,1.9538E+02,-1.8000E+02,-1.1124E+02,1.1686E+02,-4.6597E+01
430,3.440,2.2082E+02,1.9524E+02,-1.8000E+02,-1.1093E+02,1.2221E+02,-4.7350E+01
431,3.441,2.2077E+02,1.9522E+02,-1.8000E+02,-1.1107E+02,1.2278E+02,-4.7726E+01
432,3.451,2.2043E+02,1.9504E+02,-1.8000E+02,-1.1112E+02,1.2873E+02,-4.8756E+01
433,3.461,2.2007E+02,1.9486E+02,-1.8000E+02,-1.1112E+02,1.3468E+02,-4.9726E+01
434,3.471,2.1972E+02,1.9467E+02,-1.8000E+02,-1.1111E+02,1.4045E+02,-5.0795E+01
435,3.480,2.1940E+02,1.9450E+02,-1.8000E+02,-1.1113E+02,1.4569E+02,-5.1411E+01
436,3.481,2.1935E+02,1.9447E+02,-1.8000E+02,-1.1114E+02,1.4659E+02,-5.1440E+01
437,3.491,2.1901E+02,1.9424E+02,-1.8000E+02,-1.1113E+02,1.5255E+02,-5.2152E+01
438,3.501,2.1864E+02,1.9401E+02,-1.8000E+02,-1.1073E+02,1.5827E+02,-5.2671E+01
439,3.511,2.1827E+02,1.9378E+02,-1.8000E+02,-1.0978E+02,1.6194E+02,-5.3409E+01
440,3.520,2.1796E+02,1.9357E+02,-1.8000E+02,-1.0855E+02,1.6572E+02,-5.3124E+01
441,3.521,2.1791E+02,1.9353E+02,-1.8000E+02,-1.0877E+02,1.6560E+02,-5.3791E+01
442,3.531,2.1755E+02,1.9329E+02,-1.8000E+02,-1.0754E+02,1.6916E+02,-5.4015E+01
443,3.541,2.1720E+02,1.9303E+02,-1.8000E+02,-1.0676E+02,1.7232E+02,-5.4370E+01
444,3.551,2.1685E+02,1.9277E+02,-1.8000E+02,-1.0532E+02,1.7546E+02,-5.4487E+01
445,3.560,2.1656E+02,1.9254E+02,-1.8000E+02,-1.0445E+02,1.7794E+02,-5.4605E+01
446,3.561,2.1651E+02,1.9250E+02,-1.8000E+02,-1.0427E+02,1.7845E+02,-5.4509E+01
447,3.571,2.1616E+02,1.9223E+02,-1.8000E+02,-1.0313E+02,1.8139E+02,-5.4320E+01
448,3.581,2.1583E+02,1.9195E+02,-1.8000E+02,-1.0228E+02,1.8407E+02,-5.4149E+01
449,3.591,2.1551E+02,1.9166E+02,-1.8000E+02,-9.9162E+01,1.8663E+02,-5.3854E+01
450,3.600,2.1523E+02,1.9141E+02,-1.8000E+02,-1.0003E+02,1.8865E+02,-5.3587E+01
451,3.601,2.1518E+02,1.9137E+02,-1.8000E+02,-9.9918E+01,1.8861E+02,-5.3899E+01
452,3.611,2.1487E+02,1.9107E+02,1.8000E+02,-9.8717E+01,1.9087E+02,-5.3453E+01
453,3.621,2.1455E+02,1.9077E+02,-1.8000E+02,-9.8092E+01,1.9289E+02,-5.3021E+01
454,3.631,2.1425E+02,1.9046E+02,-1.8000E+02,-9.6490E+01,1.9468E+02,-5.2597E+01
455,3.640,2.1399E+02,1.9019E+02,-1.8000E+02,-9.4141E+01,1.9618E+02,-5.2103E+01
456,3.641,2.1395E+02,1.9015E+02,-1.8000E+02,-9.4559E+01,1.9660E+02,-5.1832E+01
457,3.651,2.1365E+02,1.8983E+02,-1.8000E+02,-9.4292E+01,1.9821E+02,-5.1167E+01
458,3.661,2.1336E+02,1.8950E+02,-1.8000E+02,-9.3178E+01,1.9962E+02,-5.0513E+01
459,3.671,2.1307E+02,1.8918E+02,-1.8000E+02,-9.2137E+01,2.0123E+02,-4.9449E+01
460,3.680,2.1283E+02,1.8889E+02,-1.8000E+02,-9.1145E+01,2.0173E+02,-4.9276E+01
461,3.681,2.1279E+02,1.8884E+02,-1.8000E+02,-9.0954E+01,2.0218E+02,-4.8864E+01
462,3.691,2.1251E+02,1.8851E+02,-1.8000E+02,-8.9907E+01,2.0355E+02,-4.7680E+01
463,3.701,2.1223E+02,1.8817E+02,-1.8000E+02,-8.9093E+01,2.0433E+02,-4.6900E+01
464,3.711,2.1197E+02,1.8783E+02,-1.8000E+02,-8.7540E+01,2.0498E+02,-4.6065E+01
465,3.720,2.1175E+02,1.8753E+02,-1.8000E+02,-8.6646E+01,2.0568E+02,-4.5081E+01
466,3.721,2.1171E+02,1.8748E+02,-1.8000E+02,-8.6594E+01,2.0608E+02,-4.4618E+01
467,3.732,2.1145E+02,1.8712E+02,1.8000E+02,-8.5370E+01,2.0653E+02,-4.3653E+01
468,3.742,2.1120E+02,1.8677E+02,-1.8000E+02,-8.4287E+01,2.0686E+02,-4.2655E+01
469,3.752,2.1095E+02,1.8641E+02,-1.8000E+02,-8.3181E+01,2.0712E+02,-4.1567E+01
470,3.760,2.1075E+02,1.8610E+02,-1.8000E+02,-8.2245E+01,2.0755E+02,-4.0323E+01
471,3.762,2.1071E+02,1.8604E+02,-1.8000E+02,-8.2088E+01,2.0787E+02,-3.9846E+01
472,3.772,2.1048E+02,1.8568E+02,-1.8000E+02,-8.1631E+01,2.0799E+02,-3.8606E+01
473,3.782,2.1024E+02,1.8531E+02,-1.8000E+02,-7.9916E+01,2.0809E+02,-3.7249E+01
474,3.792,2.1002E+02,1.8494E+02,1.8000E+02,-7.8712E+01,2.0794E+02,-3.6000E+01
475,3.800,2.0983E+02,1.8462E+02,-1.8000E+02,-7.7670E+01,2.0822E+02,-3.4436E+01
476,3.802,2.0980E+02,1.8456E+02,-1.8000E+02,-7.7572E+01,2.0787E+02,-3.4546E+01
477,3.812,2.0959E+02,1.8418E+02,-1.8000E+02,-7.6703E+01,2.0764E+02,-3.3125E+01
478,3.822,2.0938E+02,1.8380E+02,-1.8000E+02,-7.5390E+01,2.0743E+02,-3.1567E+01
479,3.832,2.0917E+02,1.8341E+02,-1.8000E+02,-7.4203E+01,2.0713E+02,-2.9974E+01
480,3.840,2.0900E+02,1.8309E+02,-1.8000E+02,-7.3487E+01,2.0692E+02,-2.8501E+01
481,3.842,2.0897E+02,1.8303E+02,1.8000E+02,-7.3218E+01,2.0678E+02,-2.8328E+01
482,3.852,2.0878E+02,1.8264E+02,-1.8000E+02,-7.2129E+01,2.0620E+02,-2.6799E+01
483,3.862,2.0860E+02,1.8224E+02,1.8000E+02,-7.0913E+01,2.0581E+02,-2.4976E+01
484,3.872,2.0842E+02,1.8185E+02,-1.8000E+02,-6.9861E+01,2.0535E+02,-2.3136E+01
485,3.880,2.0826E+02,1.8151E+02,1.8000E+02,-6.9314E+01,2.0467E+02,-2.1792E+01
