Frame,Time,LinearDisplacement11,LinearDisplacement12,AngularDisplacement6,AngularVelocity1,AngularVelocity2,AngularVelocity3
21,0.161,5.0001E+03,4.9998E+03,-1.2303E+00,-1.5302E+01,2.2827E-01,-3.2095E+01
22,0.171,5.0001E+03,4.9998E+03,-1.3903E+00,-1.6265E+01,2.3542E-01,-3.4118E+01
23,0.181,5.0001E+03,4.9997E+03,-1.5581E+00,-1.7221E+01,2.4165E-01,-3.6121E+01
24,0.191,5.0001E+03,4.9997E+03,-1.7363E+00,-1.8176E+01,2.4704E-01,-3.8130E+01
25,0.200,5.0001E+03,4.9997E+03,-1.9088E+00,-1.9034E+01,2.5126E-01,-3.9978E+01
26,0.201,5.0001E+03,4.9997E+03,-1.9237E+00,-1.9122E+01,2.5158E-01,-4.0132E+01
27,0.211,5.0002E+03,4.9997E+03,-2.1207E+00,-2.0093E+01,2.5527E-01,-4.2136E+01
28,0.221,5.0002E+03,4.9996E+03,-2.3269E+00,-2.1013E+01,2.5810E-01,-4.4135E+01
29,0.231,5.0003E+03,4.9996E+03,-2.5420E+00,-2.1983E+01,2.6008E-01,-4.6127E+01
30,0.240,5.0003E+03,4.9996E+03,-2.7469E+00,-2.2851E+01,2.6116E-01,-4.7945E+01
31,0.241,5.0003E+03,4.9996E+03,-2.7675E+00,-2.2929E+01,2.6122E-01,-4.8123E+01
32,0.252,5.0004E+03,4.9995E+03,-3.0273E+00,-2.6203E+01,2.6149E-01,-5.0324E+01
33,0.262,5.0004E+03,4.9995E+03,-3.2711E+00,-2.4915E+01,2.6085E-01,-5.2313E+01
34,0.272,5.0005E+03,4.9995E+03,-3.5263E+00,-2.5880E+01,2.5935E-01,-5.4305E+01
35,0.280,5.0006E+03,4.9994E+03,-3.7353E+00,-2.6631E+01,2.5756E-01,-5.5881E+01
36,0.282,5.0006E+03,4.9994E+03,-3.7906E+00,-2.6806E+01,2.5700E-01,-5.6291E+01
37,0.292,5.0007E+03,4.9994E+03,-4.0648E+00,-2.7764E+01,2.5380E-01,-5.8275E+01
38,0.302,5.0008E+03,4.9994E+03,-4.3488E+00,-2.8724E+01,2.4975E-01,-6.0258E+01
39,0.312,5.0009E+03,4.9993E+03,-4.6421E+00,-2.9698E+01,2.4486E-01,-6.2236E+01
40,0.320,5.0009E+03,4.9993E+03,-4.8762E+00,-3.0408E+01,2.4047E-01,-6.3768E+01
41,0.322,5.0010E+03,4.9993E+03,-4.9441E+00,-3.0614E+01,2.3913E-01,-6.4205E+01
42,0.332,5.0011E+03,4.9993E+03,-5.2559E+00,-3.1518E+01,2.3254E-01,-6.6171E+01
43,0.342,5.0012E+03,4.9992E+03,-5.5771E+00,-3.2467E+01,2.2513E-01,-6.8131E+01
44,0.352,5.0014E+03,4.9992E+03,-5.9078E+00,-3.3475E+01,2.1687E-01,-7.0086E+01
45,0.360,5.0015E+03,4.9992E+03,-6.1682E+00,-3.4197E+01,2.0995E-01,-7.1583E+01
46,0.362,5.0016E+03,4.9991E+03,-6.2473E+00,-3.4416E+01,2.0779E-01,-7.2031E+01
47,0.372,5.0017E+03,4.9991E+03,-6.5971E+00,-3.5339E+01,1.9784E-01,-7.3975E+01
48,0.382,5.0019E+03,4.9991E+03,-6.9555E+00,-3.6286E+01,1.8710E-01,-7.5907E+01
49,0.392,5.0021E+03,4.9990E+03,-7.3238E+00,-3.7229E+01,1.7551E-01,-7.7833E+01
50,0.400,5.0023E+03,4.9990E+03,-7.6108E+00,-3.7952E+01,1.6612E-01,-7.9295E+01
51,0.402,5.0024E+03,4.9990E+03,-7.7027E+00,-3.8179E+01,1.6306E-01,-7.9757E+01
52,0.413,5.0026E+03,4.9989E+03,-8.1023E+00,-3.9151E+01,1.4939E-01,-8.1726E+01
53,0.423,5.0029E+03,4.9989E+03,-8.4998E+00,-4.0081E+01,1.3528E-01,-8.3628E+01
54,0.433,5.0032E+03,4.9989E+03,-8.9058E+00,-4.1035E+01,1.2041E-01,-8.5515E+01
55,0.440,5.0034E+03,4.9988E+03,-9.2040E+00,-4.1675E+01,1.0919E-01,-8.6867E+01
56,0.443,5.0035E+03,4.9988E+03,-9.3215E+00,-4.1972E+01,1.0471E-01,-8.7392E+01
57,0.453,5.0038E+03,4.9988E+03,-9.7464E+00,-4.2912E+01,8.8224E-02,-8.9257E+01
58,0.463,5.0042E+03,4.9987E+03,-1.0183E+01,-4.3855E+01,7.0865E-02,-9.1117E+01
59,0.473,5.0045E+03,4.9987E+03,-1.0627E+01,-4.4801E+01,5.2785E-02,-9.2957E+01
60,0.480,5.0048E+03,4.9987E+03,-1.0948E+01,-4.5471E+01,3.9492E-02,-9.4253E+01
61,0.483,5.0049E+03,4.9986E+03,-1.1080E+01,-4.5713E+01,3.3957E-02,-9.4780E+01
62,0.493,5.0053E+03,4.9986E+03,-1.1545E+01,-4.6681E+01,1.4238E-02,-9.6598E+01
63,0.503,5.0058E+03,4.9986E+03,-1.2017E+01,-4.7301E+01,-6.1834E-03,-9.7768E+01
64,0.513,5.0063E+03,4.9985E+03,-1.2496E+01,-4.7337E+01,-2.7490E-02,-9.7631E+01
65,0.520,5.0066E+03,4.9985E+03,-1.2822E+01,-4.7322E+01,-4.2359E-02,-9.7507E+01
66,0.523,5.0067E+03,4.9985E+03,-1.2973E+01,-4.7321E+01,-4.9327E-02,-9.7448E+01
67,0.533,5.0073E+03,4.9984E+03,-1.3456E+01,-4.7307E+01,-7.2012E-02,-9.7255E+01
68,0.543,5.0078E+03,4.9984E+03,-1.3934E+01,-4.7295E+01,-9.4807E-02,-9.7058E+01
69,0.554,5.0083E+03,4.9984E+03,-1.4407E+01,-4.7285E+01,-1.1769E-01,-9.6855E+01
70,0.560,5.0087E+03,4.9984E+03,-1.4714E+01,-4.7271E+01,-1.3267E-01,-9.6721E+01
71,0.564,5.0089E+03,4.9983E+03,-1.4880E+01,-4.7274E+01,-1.4081E-01,-9.6646E+01
72,0.574,5.0095E+03,4.9983E+03,-1.5360E+01,-4.7262E+01,-1.6431E-01,-9.6428E+01
73,0.584,5.0100E+03,4.9983E+03,-1.5836E+01,-4.7250E+01,-1.8759E-01,-9.6205E+01
74,0.594,5.0107E+03,4.9982E+03,-1.6316E+01,-4.7238E+01,-2.1095E-01,-9.5973E+01
75,0.600,5.0110E+03,4.9982E+03,-1.6604E+01,-4.7232E+01,-2.2486E-01,-9.5830E+01
76,0.604,5.0113E+03,4.9982E+03,-1.6794E+01,-4.7235E+01,-2.3397E-01,-9.5735E+01
77,0.614,5.0119E+03,4.9982E+03,-1.7267E+01,-4.7215E+01,-2.5645E-01,-9.5493E+01
78,0.624,5.0126E+03,4.9982E+03,-1.7749E+01,-4.7204E+01,-2.7891E-01,-9.5240E+01
79,0.634,5.0133E+03,4.9981E+03,-1.8231E+01,-4.7192E+01,-3.0079E-01,-9.4981E+01
80,0.640,5.0137E+03,4.9981E+03,-1.8492E+01,-4.7187E+01,-3.1242E-01,-9.4837E+01
81,0.645,5.0140E+03,4.9981E+03,-1.8715E+01,-4.7182E+01,-3.2216E-01,-9.4713E+01
82,0.655,5.0147E+03,4.9981E+03,-1.9188E+01,-4.7171E+01,-3.4228E-01,-9.4445E+01
83,0.665,5.0155E+03,4.9980E+03,-1.9676E+01,-4.7161E+01,-3.6219E-01,-9.4161E+01
84,0.675,5.0163E+03,4.9980E+03,-2.0148E+01,-4.7128E+01,-3.8052E-01,-9.3881E+01
85,0.680,5.0166E+03,4.9980E+03,-2.0379E+01,-4.7148E+01,-3.8913E-01,-9.3741E+01
86,0.685,5.0170E+03,4.9980E+03,-2.0621E+01,-4.7133E+01,-3.9789E-01,-9.3593E+01
87,0.695,5.0178E+03,4.9980E+03,-2.1095E+01,-4.7131E+01,-4.1417E-01,-9.3299E+01
88,0.705,5.0186E+03,4.9980E+03,-2.1571E+01,-4.7124E+01,-4.2933E-01,-9.2996E+01
89,0.715,5.0194E+03,4.9979E+03,-2.2044E+01,-4.7121E+01,-4.4311E-01,-9.2690E+01
90,0.720,5.0198E+03,4.9979E+03,-2.2264E+01,-4.7113E+01,-4.4906E-01,-9.2545E+01
91,0.726,5.0204E+03,4.9979E+03,-2.2567E+01,-4.7565E+01,-4.5674E-01,-9.2343E+01
92,0.736,5.0212E+03,4.9979E+03,-2.3039E+01,-4.7098E+01,-4.6754E-01,-9.2024E+01
93,0.747,5.0221E+03,4.9979E+03,-2.3517E+01,-4.7098E+01,-4.7689E-01,-9.1694E+01
94,0.757,5.0230E+03,4.9979E+03,-2.3994E+01,-4.7088E+01,-4.8459E-01,-9.1359E+01
95,0.760,5.0233E+03,4.9979E+03,-2.4148E+01,-4.7067E+01,-4.8670E-01,-9.1249E+01
96,0.767,5.0239E+03,4.9978E+03,-2.4485E+01,-4.7083E+01,-4.9069E-01,-9.1007E+01
97,0.777,5.0249E+03,4.9978E+03,-2.4963E+01,-4.7080E+01,-4.9478E-01,-9.0658E+01
98,0.787,5.0258E+03,4.9978E+03,-2.5434E+01,-4.7080E+01,-4.9696E-01,-9.0308E+01
99,0.798,5.0268E+03,4.9978E+03,-2.5915E+01,-4.7077E+01,-4.9722E-01,-8.9945E+01
100,0.800,5.0270E+03,4.9978E+03,-2.6031E+01,-4.7076E+01,-4.9697E-01,-8.9856E+01
101,0.808,5.0278E+03,4.9978E+03,-2.6387E+01,-4.7080E+01,-4.9546E-01,-8.9582E+01
102,0.818,5.0288E+03,4.9978E+03,-2.6860E+01,-4.7077E+01,-4.9163E-01,-8.9211E+01
103,0.828,5.0298E+03,4.9978E+03,-2.7342E+01,-4.7085E+01,-4.8553E-01,-8.8828E+01
104,0.838,5.0308E+03,4.9977E+03,-2.7817E+01,-4.7081E+01,-4.7731E-01,-8.8444E+01
105,0.840,5.0310E+03,4.9977E+03,-2.7914E+01,-4.7085E+01,-4.7534E-01,-8.8365E+01
106,0.848,5.0319E+03,4.9977E+03,-2.8303E+01,-4.7086E+01,-4.6654E-01,-8.8046E+01
107,0.858,5.0329E+03,4.9977E+03,-2.8779E+01,-4.7094E+01,-4.5360E-01,-8.7648E+01
108,0.868,5.0340E+03,4.9977E+03,-2.9255E+01,-4.7100E+01,-4.3828E-01,-8.7245E+01
109,0.879,5.0351E+03,4.9977E+03,-2.9739E+01,-4.7110E+01,-4.2020E-01,-8.6830E+01
110,0.880,5.0353E+03,4.9977E+03,-2.9798E+01,-4.7110E+01,-4.1782E-01,-8.6778E+01
111,0.889,5.0363E+03,4.9976E+03,-3.0219E+01,-4.7118E+01,-3.9973E-01,-8.6411E+01
112,0.899,5.0374E+03,4.9976E+03,-3.0690E+01,-4.7120E+01,-3.7708E-01,-8.5994E+01
113,0.909,5.0385E+03,4.9976E+03,-3.1176E+01,-4.7145E+01,-3.5109E-01,-8.5558E+01
114,0.919,5.0397E+03,4.9976E+03,-3.1652E+01,-4.7158E+01,-3.2300E-01,-8.5125E+01
115,0.920,5.0398E+03,4.9976E+03,-3.1683E+01,-4.7161E+01,-3.2107E-01,-8.5096E+01
116,0.930,5.0409E+03,4.9976E+03,-3.2132E+01,-4.7172E+01,-2.9201E-01,-8.4683E+01
117,0.940,5.0421E+03,4.9975E+03,-3.2606E+01,-4.7192E+01,-2.5866E-01,-8.4240E+01
118,0.950,5.0433E+03,4.9975E+03,-3.3085E+01,-4.7213E+01,-2.2223E-01,-8.3786E+01
119,0.960,5.0445E+03,4.9975E+03,-3.3560E+01,-4.7234E+01,-1.8341E-01,-8.3331E+01
120,0.960,5.0445E+03,4.9975E+03,-3.3571E+01,-4.7236E+01,-1.8243E-01,-8.3320E+01
121,0.970,5.0457E+03,4.9975E+03,-3.4045E+01,-4.7257E+01,-1.4090E-01,-8.2860E+01
122,0.980,5.0470E+03,4.9974E+03,-3.4537E+01,-4.7283E+01,-9.4803E-02,-8.2376E+01
123,0.990,5.0483E+03,4.9974E+03,-3.5011E+01,-4.7310E+01,-4.7601E-02,-8.1905E+01
124,1.000,5.0495E+03,4.9974E+03,-3.5462E+01,-4.7299E+01,4.0766E-16,-8.1382E+01
125,1.001,5.0495E+03,4.9974E+03,-3.5487E+01,-4.7298E+01,2.6700E-03,-8.1332E+01
126,1.011,5.0508E+03,4.9973E+03,-3.5959E+01,-4.6875E+01,5.5448E-02,-8.0091E+01
127,1.021,5.0521E+03,4.9973E+03,-3.6426E+01,-4.6452E+01,1.1064E-01,-7.8808E+01
128,1.031,5.0534E+03,4.9973E+03,-3.6892E+01,-4.5988E+01,1.6818E-01,-7.7527E+01
129,1.040,5.0546E+03,4.9972E+03,-3.7321E+01,-4.5580E+01,2.2317E-01,-7.6345E+01
130,1.041,5.0547E+03,4.9972E+03,-3.7355E+01,-4.5538E+01,2.2771E-01,-7.6249E+01
131,1.051,5.0559E+03,4.9972E+03,-3.7809E+01,-4.5095E+01,2.8791E-01,-7.4993E+01
132,1.061,5.0572E+03,4.9971E+03,-3.8260E+01,-4.4670E+01,3.4915E-01,-7.3745E+01
133,1.071,5.0585E+03,4.9971E+03,-3.8705E+01,-4.4238E+01,4.1088E-01,-7.2509E+01
134,1.080,5.0596E+03,4.9970E+03,-3.9109E+01,-4.3844E+01,4.6755E-01,-7.1387E+01
135,1.081,5.0597E+03,4.9970E+03,-3.9149E+01,-4.3797E+01,4.7320E-01,-7.1276E+01
136,1.091,5.0610E+03,4.9970E+03,-3.9589E+01,-4.3359E+01,5.3554E-01,-7.0052E+01
137,1.101,5.0623E+03,4.9969E+03,-4.0023E+01,-4.2941E+01,5.9728E-01,-6.8840E+01
138,1.111,5.0635E+03,4.9969E+03,-4.0454E+01,-4.2491E+01,6.5855E-01,-6.7634E+01
139,1.120,5.0646E+03,4.9968E+03,-4.0828E+01,-4.2112E+01,7.1131E-01,-6.6588E+01
140,1.121,5.0648E+03,4.9968E+03,-4.0881E+01,-4.2045E+01,7.1883E-01,-6.6438E+01
141,1.131,5.0661E+03,4.9967E+03,-4.1303E+01,-4.1614E+01,7.7761E-01,-6.5255E+01
142,1.141,5.0673E+03,4.9967E+03,-4.1718E+01,-4.1190E+01,8.3442E-01,-6.4090E+01
143,1.151,5.0685E+03,4.9966E+03,-4.2128E+01,-4.0753E+01,8.8924E-01,-6.2937E+01
144,1.160,5.0696E+03,4.9966E+03,-4.2477E+01,-4.0366E+01,9.3471E-01,-6.1954E+01
145,1.161,5.0698E+03,4.9965E+03,-4.2534E+01,-4.0304E+01,9.4204E-01,-6.1793E+01
146,1.171,5.0710E+03,4.9965E+03,-4.2936E+01,-3.9888E+01,9.9237E-01,-6.0659E+01
147,1.181,5.0722E+03,4.9964E+03,-4.3333E+01,-3.9430E+01,1.0399E+00,-5.9539E+01
148,1.191,5.0734E+03,4.9963E+03,-4.3727E+01,-3.8997E+01,1.0847E+00,-5.8426E+01
149,1.200,5.0744E+03,4.9963E+03,-4.4057E+01,-3.8609E+01,1.1201E+00,-5.7492E+01
150,1.202,5.0746E+03,4.9963E+03,-4.4116E+01,-3.8546E+01,1.1263E+00,-5.7325E+01
151,1.212,5.0758E+03,4.9962E+03,-4.4500E+01,-3.8123E+01,1.1643E+00,-5.6237E+01
152,1.222,5.0770E+03,4.9961E+03,-4.4879E+01,-3.7647E+01,1.1988E+00,-5.5160E+01
153,1.232,5.0781E+03,4.9960E+03,-4.5254E+01,-3.7215E+01,1.2294E+00,-5.4094E+01
154,1.240,5.0791E+03,4.9960E+03,-4.5566E+01,-3.6836E+01,1.2520E+00,-5.3207E+01
155,1.242,5.0793E+03,4.9960E+03,-4.5627E+01,-3.6772E+01,1.2561E+00,-5.3034E+01
156,1.252,5.0805E+03,4.9959E+03,-4.5994E+01,-3.6307E+01,1.2785E+00,-5.1986E+01
157,1.262,5.0816E+03,4.9958E+03,-4.6356E+01,-3.5843E+01,1.2963E+00,-5.0953E+01
158,1.272,5.0828E+03,4.9957E+03,-4.6712E+01,-3.5383E+01,1.3094E+00,-4.9934E+01
159,1.280,5.0837E+03,4.9956E+03,-4.7002E+01,-3.5000E+01,1.3166E+00,-4.9102E+01
160,1.282,5.0839E+03,4.9956E+03,-4.7065E+01,-3.4926E+01,1.3177E+00,-4.8922E+01
161,1.292,5.0850E+03,4.9956E+03,-4.7413E+01,-3.4452E+01,1.3210E+00,-4.7922E+01
162,1.302,5.0861E+03,4.9955E+03,-4.7758E+01,-3.3974E+01,1.3191E+00,-4.6929E+01
163,1.312,5.0872E+03,4.9954E+03,-4.8097E+01,-3.3504E+01,1.3118E+00,-4.5953E+01
164,1.320,5.0881E+03,4.9953E+03,-4.8365E+01,-3.3116E+01,1.3020E+00,-4.5178E+01
165,1.322,5.0883E+03,4.9953E+03,-4.8432E+01,-3.3029E+01,1.2990E+00,-4.4984E+01
166,1.332,5.0894E+03,4.9952E+03,-4.8762E+01,-3.2558E+01,1.2803E+00,-4.4027E+01
167,1.342,5.0905E+03,4.9952E+03,-4.9086E+01,-3.2037E+01,1.2560E+00,-4.3085E+01
168,1.352,5.0915E+03,4.9951E+03,-4.9405E+01,-3.1576E+01,1.2257E+00,-4.2155E+01
169,1.360,5.0923E+03,4.9950E+03,-4.9651E+01,-3.1152E+01,1.1977E+00,-4.1436E+01
170,1.362,5.0926E+03,4.9950E+03,-4.9719E+01,-3.1067E+01,1.1892E+00,-4.1237E+01
171,1.372,5.0936E+03,4.9950E+03,-5.0028E+01,-3.0547E+01,1.1466E+00,-4.0330E+01
172,1.382,5.0946E+03,4.9949E+03,-5.0333E+01,-3.0057E+01,1.0974E+00,-3.9432E+01
173,1.392,5.0956E+03,4.9948E+03,-5.0631E+01,-2.9545E+01,1.0418E+00,-3.8548E+01
174,1.400,5.0964E+03,4.9948E+03,-5.0858E+01,-2.9163E+01,9.9449E-01,-3.7875E+01
175,1.402,5.0966E+03,4.9948E+03,-5.0925E+01,-2.9036E+01,9.7949E-01,-3.7674E+01
176,1.412,5.0976E+03,4.9947E+03,-5.1213E+01,-2.8512E+01,9.1064E-01,-3.6814E+01
177,1.422,5.0986E+03,4.9947E+03,-5.1498E+01,-2.7984E+01,8.3423E-01,-3.5957E+01
178,1.432,5.0995E+03,4.9946E+03,-5.1776E+01,-2.7443E+01,7.5133E-01,-3.5118E+01
179,1.440,5.1003E+03,4.9946E+03,-5.1982E+01,-2.7035E+01,6.8402E-01,-3.4491E+01
180,1.442,5.1005E+03,4.9946E+03,-5.2048E+01,-2.6904E+01,6.6131E-01,-3.4289E+01
181,1.452,5.1014E+03,4.9945E+03,-5.2314E+01,-2.6372E+01,5.6421E-01,-3.3473E+01
182,1.462,5.1024E+03,4.9945E+03,-5.2576E+01,-2.5805E+01,4.5932E-01,-3.2664E+01
183,1.473,5.1033E+03,4.9944E+03,-5.2832E+01,-2.5247E+01,3.4696E-01,-3.1867E+01
184,1.480,5.1040E+03,4.9944E+03,-5.3019E+01,-2.4833E+01,2.5842E-01,-3.1280E+01
185,1.483,5.1042E+03,4.9944E+03,-5.3083E+01,-2.4674E+01,2.2660E-01,-3.1078E+01
186,1.493,5.1051E+03,4.9944E+03,-5.3328E+01,-2.4097E+01,9.9084E-02,-3.0303E+01
187,1.503,5.1060E+03,4.9944E+03,-5.3567E+01,-2.3926E+01,-3.6419E-02,-3.0053E+01
188,1.513,5.1069E+03,4.9944E+03,-5.3816E+01,-2.4720E+01,-1.8224E-01,-3.1036E+01
189,1.520,5.1076E+03,4.9944E+03,-5.3995E+01,-2.5330E+01,-2.8848E-01,-3.1744E+01
190,1.523,5.1079E+03,4.9944E+03,-5.4068E+01,-2.5557E+01,-3.3208E-01,-3.2026E+01
191,1.533,5.1089E+03,4.9944E+03,-5.4329E+01,-2.6362E+01,-4.8773E-01,-3.2998E+01
192,1.543,5.1099E+03,4.9944E+03,-5.4597E+01,-2.7201E+01,-6.4674E-01,-3.3941E+01
193,1.553,5.1110E+03,4.9944E+03,-5.4874E+01,-2.8010E+01,-8.0925E-01,-3.4863E+01
194,1.560,5.1118E+03,4.9944E+03,-5.5073E+01,-2.8587E+01,-9.2463E-01,-3.5497E+01
195,1.563,5.1121E+03,4.9944E+03,-5.5160E+01,-2.8829E+01,-9.7449E-01,-3.5766E+01
196,1.573,5.1133E+03,4.9945E+03,-5.5454E+01,-2.9621E+01,-1.1402E+00,-3.6640E+01
197,1.583,5.1146E+03,4.9945E+03,-5.5755E+01,-3.0427E+01,-1.3057E+00,-3.7489E+01
198,1.593,5.1158E+03,4.9945E+03,-5.6064E+01,-3.1267E+01,-1.4702E+00,-3.8311E+01
199,1.600,5.1167E+03,4.9946E+03,-5.6281E+01,-3.1774E+01,-1.5817E+00,-3.8859E+01
200,1.603,5.1172E+03,4.9946E+03,-5.6388E+01,-3.2055E+01,-1.6356E+00,-3.9121E+01
201,1.613,5.1185E+03,4.9947E+03,-5.6713E+01,-3.2844E+01,-1.7945E+00,-3.9887E+01
202,1.624,5.1200E+03,4.9947E+03,-5.7053E+01,-3.3671E+01,-1.9523E+00,-4.0637E+01
203,1.634,5.1215E+03,4.9948E+03,-5.7394E+01,-3.4493E+01,-2.1018E+00,-4.1342E+01
204,1.640,5.1224E+03,4.9948E+03,-5.7616E+01,-3.4985E+01,-2.1942E+00,-4.1776E+01
205,1.644,5.1230E+03,4.9949E+03,-5.7743E+01,-3.5272E+01,-2.2453E+00,-4.2016E+01
206,1.654,5.1245E+03,4.9950E+03,-5.8101E+01,-3.6036E+01,-2.3823E+00,-4.2659E+01
207,1.664,5.1261E+03,4.9951E+03,-5.8467E+01,-3.6887E+01,-2.5117E+00,-4.3271E+01
208,1.674,5.1278E+03,4.9951E+03,-5.8841E+01,-3.7682E+01,-2.6323E+00,-4.3846E+01
209,1.680,5.1289E+03,4.9952E+03,-5.9080E+01,-3.8226E+01,-2.7035E+00,-4.4191E+01
210,1.684,5.1295E+03,4.9952E+03,-5.9222E+01,-3.8504E+01,-2.7436E+00,-4.4387E+01
211,1.694,5.1313E+03,4.9954E+03,-5.9612E+01,-3.9345E+01,-2.8451E+00,-4.4892E+01
212,1.704,5.1331E+03,4.9955E+03,-6.0011E+01,-4.0173E+01,-2.9360E+00,-4.5360E+01
213,1.714,5.1349E+03,4.9956E+03,-6.0417E+01,-4.1013E+01,-3.0155E+00,-4.5790E+01
214,1.720,5.1361E+03,4.9956E+03,-6.0675E+01,-4.1552E+01,-3.0592E+00,-4.6038E+01
215,1.724,5.1369E+03,4.9957E+03,-6.0832E+01,-4.1859E+01,-3.0832E+00,-4.6181E+01
216,1.734,5.1388E+03,4.9958E+03,-6.1255E+01,-4.2703E+01,-3.1386E+00,-4.6531E+01
217,1.744,5.1408E+03,4.9959E+03,-6.1687E+01,-4.3570E+01,-3.1811E+00,-4.6840E+01
218,1.754,5.1429E+03,4.9960E+03,-6.2129E+01,-4.4435E+01,-3.2104E+00,-4.7107E+01
219,1.760,5.1442E+03,4.9961E+03,-6.2405E+01,-4.4989E+01,-3.2216E+00,-4.7249E+01
220,1.764,5.1450E+03,4.9962E+03,-6.2579E+01,-4.5334E+01,-3.2260E+00,-4.7329E+01
221,1.774,5.1472E+03,4.9963E+03,-6.3041E+01,-4.6218E+01,-3.2275E+00,-4.7507E+01
222,1.784,5.1494E+03,4.9964E+03,-6.3509E+01,-4.7114E+01,-3.2147E+00,-4.7637E+01
223,1.794,5.1517E+03,4.9965E+03,-6.3988E+01,-4.8046E+01,-3.1874E+00,-4.7719E+01
224,1.800,5.1530E+03,4.9966E+03,-6.4276E+01,-4.8618E+01,-3.1644E+00,-4.7744E+01
225,1.804,5.1540E+03,4.9967E+03,-6.4475E+01,-4.8994E+01,-3.1457E+00,-4.7751E+01
226,1.814,5.1563E+03,4.9968E+03,-6.4970E+01,-4.9948E+01,-3.0894E+00,-4.7731E+01
227,1.824,5.1588E+03,4.9969E+03,-6.5477E+01,-5.0895E+01,-3.0185E+00,-4.7660E+01
228,1.834,5.1612E+03,4.9970E+03,-6.5991E+01,-5.1920E+01,-2.9335E+00,-4.7534E+01
229,1.840,5.1627E+03,4.9971E+03,-6.6297E+01,-5.2463E+01,-2.8771E+00,-4.7435E+01
230,1.844,5.1637E+03,4.9971E+03,-6.6520E+01,-5.2892E+01,-2.8336E+00,-4.7352E+01
231,1.854,5.1663E+03,4.9972E+03,-6.7057E+01,-5.3903E+01,-2.7200E+00,-4.7112E+01
232,1.864,5.1689E+03,4.9973E+03,-6.7606E+01,-5.4942E+01,-2.5924E+00,-4.6812E+01
233,1.874,5.1716E+03,4.9974E+03,-6.8161E+01,-5.5993E+01,-2.4531E+00,-4.6454E+01
234,1.880,5.1731E+03,4.9975E+03,-6.8477E+01,-5.6590E+01,-2.3692E+00,-4.6226E+01
235,1.884,5.1743E+03,4.9975E+03,-6.8727E+01,-5.7043E+01,-2.3012E+00,-4.6033E+01
236,1.894,5.1770E+03,4.9976E+03,-6.9304E+01,-5.8148E+01,-2.1377E+00,-4.5548E+01
237,1.904,5.1798E+03,4.9976E+03,-6.9894E+01,-5.9254E+01,-1.9630E+00,-4.4996E+01
238,1.914,5.1827E+03,4.9977E+03,-7.0493E+01,-6.0360E+01,-1.7790E+00,-4.4377E+01
239,1.920,5.1842E+03,4.9977E+03,-7.0828E+01,-6.1016E+01,-1.6736E+00,-4.4005E+01
240,1.924,5.1855E+03,4.9978E+03,-7.1104E+01,-6.1567E+01,-1.5861E+00,-4.3687E+01
241,1.935,5.1885E+03,4.9978E+03,-7.1726E+01,-6.2721E+01,-1.3860E+00,-4.2928E+01
