Frame,Time,LinearDisplacement15,LinearDisplacement16,AngularDisplacement9,AngularVelocity1,AngularVelocity2,AngularVelocity3
182,1.451,5.06E+02,4.39E+02,-3.25E+01,-1.38E+01,-4.19E+01,-4.38E-08
183,1.461,5.06E+02,4.39E+02,-3.26E+01,-1.36E+01,-4.18E+01,5.63E-08
184,1.471,5.06E+02,4.39E+02,-3.27E+01,-1.34E+01,-4.17E+01,-1.78E-08
185,1.48,5.06E+02,4.39E+02,-3.29E+01,-1.38E+01,-4.17E+01,6.21E-18
186,1.481,5.06E+02,4.39E+02,-3.29E+01,-1.37E+01,-4.17E+01,3.28E-08
187,1.491,5.06E+02,4.39E+02,-3.30E+01,-1.37E+01,-4.17E+01,-7.58E-10
188,1.501,5.06E+02,4.39E+02,-3.32E+01,-1.41E+01,-4.19E+01,-4.23E-08
189,1.511,5.06E+02,4.39E+02,-3.33E+01,-1.40E+01,-4.21E+01,1.81E-08
190,1.52,5.06E+02,4.40E+02,-3.34E+01,-1.42E+01,-4.24E+01,7.45E-17
191,1.521,5.06E+02,4.40E+02,-3.34E+01,-1.43E+01,-4.24E+01,-6.00E-09
192,1.531,5.06E+02,4.40E+02,-3.36E+01,-1.42E+01,-4.28E+01,-3.13E-08
193,1.541,5.06E+02,4.40E+02,-3.37E+01,-1.44E+01,-4.33E+01,2.41E-08
194,1.551,5.06E+02,4.40E+02,-3.39E+01,-1.46E+01,-4.38E+01,6.42E-08
195,1.56,5.06E+02,4.40E+02,-3.40E+01,-1.49E+01,-4.44E+01,-2.48E-17
196,1.561,5.06E+02,4.40E+02,-3.40E+01,-1.50E+01,-4.44E+01,-1.76E-08
197,1.571,5.06E+02,4.40E+02,-3.42E+01,-1.57E+01,-4.51E+01,-2.44E-08
198,1.581,5.06E+02,4.40E+02,-3.43E+01,-1.54E+01,-4.59E+01,3.70E-08
199,1.591,5.06E+02,4.40E+02,-3.45E+01,-1.72E+01,-4.67E+01,8.07E-09
200,1.6,5.07E+02,4.40E+02,-3.46E+01,-1.60E+01,-4.75E+01,-3.73E-17
201,1.601,5.07E+02,4.40E+02,-3.46E+01,-1.62E+01,-4.75E+01,4.25E-08
202,1.611,5.07E+02,4.40E+02,-3.48E+01,-1.63E+01,-4.85E+01,2.95E-08
203,1.621,5.07E+02,4.41E+02,-3.50E+01,-1.66E+01,-4.95E+01,4.34E-08
204,1.631,5.07E+02,4.41E+02,-3.51E+01,-1.83E+01,-5.05E+01,3.58E-10
205,1.64,5.07E+02,4.41E+02,-3.53E+01,-1.75E+01,-5.15E+01,1.24E-17
206,1.641,5.07E+02,4.41E+02,-3.53E+01,-1.74E+01,-5.16E+01,-8.62E-09
207,1.651,5.07E+02,4.41E+02,-3.55E+01,-1.83E+01,-5.28E+01,1.31E-08
208,1.661,5.07E+02,4.41E+02,-3.57E+01,-2.03E+01,-5.40E+01,-2.23E-09
209,1.671,5.07E+02,4.41E+02,-3.59E+01,-1.92E+01,-5.52E+01,-1.76E-09
210,1.68,5.07E+02,4.41E+02,-3.61E+01,-1.92E+01,-5.64E+01,2.48E-17
211,1.681,5.07E+02,4.41E+02,-3.61E+01,-1.94E+01,-5.65E+01,4.24E-08
212,1.691,5.07E+02,4.41E+02,-3.63E+01,-2.01E+01,-5.78E+01,-2.56E-08
213,1.701,5.07E+02,4.42E+02,-3.65E+01,-2.04E+01,-5.92E+01,4.42E-08
214,1.711,5.07E+02,4.42E+02,-3.67E+01,-2.10E+01,-6.06E+01,2.70E-08
215,1.72,5.07E+02,4.42E+02,-3.69E+01,-2.18E+01,-6.20E+01,0.00E+00
216,1.721,5.07E+02,4.42E+02,-3.69E+01,-2.20E+01,-6.21E+01,4.25E-08
217,1.731,5.08E+02,4.42E+02,-3.71E+01,-2.23E+01,-6.35E+01,-3.30E-08
218,1.741,5.08E+02,4.42E+02,-3.74E+01,-2.36E+01,-6.51E+01,-6.49E-08
219,1.751,5.08E+02,4.42E+02,-3.76E+01,-2.33E+01,-6.66E+01,5.17E-08
220,1.76,5.08E+02,4.42E+02,-3.78E+01,-2.37E+01,-6.80E+01,2.48E-17
221,1.761,5.08E+02,4.42E+02,-3.78E+01,-2.45E+01,-6.81E+01,-3.54E-08
222,1.771,5.08E+02,4.43E+02,-3.81E+01,-2.48E+01,-6.97E+01,5.96E-08
223,1.781,5.08E+02,4.43E+02,-3.83E+01,-2.57E+01,-7.13E+01,-4.23E-08
224,1.791,5.08E+02,4.43E+02,-3.86E+01,-2.59E+01,-7.29E+01,3.73E-08
225,1.8,5.08E+02,4.43E+02,-3.88E+01,-2.64E+01,-7.44E+01,0.00E+00
226,1.801,5.08E+02,4.43E+02,-3.88E+01,-2.65E+01,-7.45E+01,-3.51E-08
227,1.811,5.09E+02,4.43E+02,-3.91E+01,-2.74E+01,-7.62E+01,3.33E-08
228,1.821,5.09E+02,4.43E+02,-3.94E+01,-2.80E+01,-7.78E+01,-2.76E-08
229,1.831,5.09E+02,4.43E+02,-3.97E+01,-2.85E+01,-7.94E+01,3.64E-08
230,1.84,5.09E+02,4.44E+02,-3.99E+01,-2.92E+01,-8.09E+01,-3.11E-18
231,1.841,5.09E+02,4.44E+02,-4.00E+01,-2.95E+01,-8.11E+01,-3.25E-08
232,1.851,5.09E+02,4.44E+02,-4.03E+01,-3.02E+01,-8.27E+01,-3.97E-08
233,1.861,5.09E+02,4.44E+02,-4.06E+01,-3.07E+01,-8.43E+01,6.17E-08
234,1.871,5.09E+02,4.44E+02,-4.09E+01,-2.84E+01,-8.60E+01,-4.83E-09
235,1.88,5.10E+02,4.44E+02,-4.11E+01,-2.85E+01,-8.75E+01,0.00E+00
236,1.881,5.10E+02,4.44E+02,-4.12E+01,-2.86E+01,-8.76E+01,1.71E-09
237,1.891,5.10E+02,4.45E+02,-4.15E+01,-3.32E+01,-8.93E+01,3.53E-08
238,1.901,5.10E+02,4.45E+02,-4.18E+01,-3.39E+01,-9.08E+01,3.20E-08
239,1.911,5.10E+02,4.45E+02,-4.22E+01,-3.91E+01,-9.24E+01,6.10E-08
240,1.92,5.10E+02,4.45E+02,-4.25E+01,-3.56E+01,-9.38E+01,0.00E+00
241,1.921,5.10E+02,4.45E+02,-4.25E+01,-3.55E+01,-9.39E+01,9.21E-09
242,1.931,5.10E+02,4.45E+02,-4.29E+01,-3.62E+01,-9.54E+01,3.34E-08
243,1.941,5.11E+02,4.46E+02,-4.33E+01,-3.70E+01,-9.69E+01,8.64E-10
244,1.951,5.11E+02,4.46E+02,-4.36E+01,-3.77E+01,-9.84E+01,2.83E-08
245,1.96,5.11E+02,4.46E+02,-4.40E+01,-3.83E+01,-9.97E+01,0.00E+00
246,1.961,5.11E+02,4.46E+02,-4.40E+01,-3.86E+01,-9.98E+01,-6.51E-08
247,1.971,5.11E+02,4.46E+02,-4.44E+01,-3.93E+01,-1.01E+02,-6.43E-09
248,1.981,5.11E+02,4.46E+02,-4.48E+01,-4.32E+01,-1.03E+02,3.30E-08
249,1.991,5.12E+02,4.47E+02,-4.52E+01,-4.05E+01,-1.04E+02,-1.45E-09
250,2,5.12E+02,4.47E+02,-4.56E+01,-4.13E+01,-1.05E+02,1.17E-01
251,2.001,5.12E+02,4.47E+02,-4.56E+01,-4.38E+01,-1.05E+02,1.96E-01
252,2.011,5.12E+02,4.47E+02,-4.61E+01,-4.31E+01,-1.06E+02,1.51E+00
253,2.021,5.12E+02,4.47E+02,-4.65E+01,-4.47E+01,-1.07E+02,2.88E+00
254,2.031,5.13E+02,4.48E+02,-4.70E+01,-4.59E+01,-1.08E+02,4.22E+00
255,2.04,5.13E+02,4.48E+02,-4.74E+01,-4.73E+01,-1.09E+02,5.42E+00
256,2.041,5.13E+02,4.48E+02,-4.74E+01,-4.74E+01,-1.09E+02,5.53E+00
257,2.051,5.13E+02,4.48E+02,-4.79E+01,-4.85E+01,-1.10E+02,6.83E+00
258,2.061,5.13E+02,4.48E+02,-4.84E+01,-4.99E+01,-1.11E+02,8.09E+00
259,2.071,5.14E+02,4.49E+02,-4.89E+01,-5.13E+01,-1.12E+02,9.32E+00
260,2.08,5.14E+02,4.49E+02,-4.94E+01,-5.19E+01,-1.13E+02,1.04E+01
261,2.081,5.14E+02,4.49E+02,-4.94E+01,-5.26E+01,-1.13E+02,1.05E+01
262,2.091,5.14E+02,4.49E+02,-4.99E+01,-5.42E+01,-1.13E+02,1.17E+01
263,2.101,5.14E+02,4.49E+02,-5.05E+01,-5.53E+01,-1.14E+02,1.28E+01
264,2.111,5.15E+02,4.49E+02,-5.10E+01,-5.67E+01,-1.14E+02,1.40E+01
265,2.12,5.15E+02,4.50E+02,-5.16E+01,-5.78E+01,-1.14E+02,1.49E+01
266,2.121,5.15E+02,4.50E+02,-5.16E+01,-5.65E+01,-1.14E+02,1.50E+01
267,2.131,5.15E+02,4.50E+02,-5.22E+01,-5.92E+01,-1.15E+02,1.61E+01
268,2.141,5.15E+02,4.50E+02,-5.28E+01,-6.05E+01,-1.15E+02,1.71E+01
269,2.151,5.16E+02,4.50E+02,-5.34E+01,-6.17E+01,-1.15E+02,1.80E+01
270,2.16,5.16E+02,4.50E+02,-5.40E+01,-6.29E+01,-1.15E+02,1.88E+01
