Frame,Time,LinearDisplacement3,LinearDisplacement4,AngularDisplacement2,AngularVelocity1,AngularVelocity2,AngularVelocity3
234,1.959,4.6031E+03,5.9311E+03,-1.0226E+01,2.9057E-02,-8.1971E+01,-3.0976E-09
235,1.960,4.6031E+03,5.9314E+03,-1.0284E+01,2.1058E-02,-8.1667E+01,8.3862E-17
236,1.969,4.6034E+03,5.9329E+03,-1.0616E+01,7.5787E-03,-7.9899E+01,8.0257E-09
237,1.979,4.6037E+03,5.9346E+03,-1.0997E+01,-4.0668E-04,-7.7832E+01,-2.3023E-08
238,1.989,4.6041E+03,5.9363E+03,-1.1368E+01,-5.0763E-03,-7.5767E+01,-1.0507E-08
239,1.999,4.6044E+03,5.9379E+03,-1.1739E+01,2.3298E+00,-7.3697E+01,3.0674E+01
240,2.000,4.6044E+03,5.9381E+03,-1.1793E+01,9.4167E+00,-7.3417E+01,9.7889E+01
241,2.009,4.6048E+03,5.9396E+03,-1.2197E+01,1.3578E+01,-7.1606E+01,1.9549E+02
242,2.019,4.6051E+03,5.9410E+03,-1.2726E+01,1.4738E+01,-6.9503E+01,1.9509E+02
243,2.029,4.6054E+03,5.9421E+03,-1.3311E+01,1.5977E+01,-6.7383E+01,1.9463E+02
244,2.039,4.6056E+03,5.9430E+03,-1.3950E+01,1.7175E+01,-6.5257E+01,1.9410E+02
245,2.040,4.6056E+03,5.9431E+03,-1.4030E+01,1.7335E+01,-6.5001E+01,1.9403E+02
246,2.049,4.6057E+03,5.9436E+03,-1.4645E+01,1.8416E+01,-6.3113E+01,1.9350E+02
247,2.059,4.6058E+03,5.9440E+03,-1.5393E+01,1.9533E+01,-6.0964E+01,1.9283E+02
248,2.069,4.6059E+03,5.9440E+03,-1.6200E+01,2.0754E+01,-5.8793E+01,1.9206E+02
249,2.079,4.6058E+03,5.9438E+03,-1.7060E+01,2.1922E+01,-5.6617E+01,1.9120E+02
250,2.080,4.6058E+03,5.9438E+03,-1.7160E+01,2.2048E+01,-5.6374E+01,1.9110E+02
251,2.089,4.6057E+03,5.9433E+03,-1.7978E+01,2.3075E+01,-5.4427E+01,1.9023E+02
252,2.099,4.6054E+03,5.9426E+03,-1.8956E+01,2.4219E+01,-5.2218E+01,1.8915E+02
253,2.110,4.6051E+03,5.9414E+03,-2.0085E+01,2.5495E+01,-4.9802E+01,1.8784E+02
254,2.120,4.6046E+03,5.9401E+03,-2.1195E+01,2.6569E+01,-4.7550E+01,1.8647E+02
255,2.120,4.6046E+03,5.9401E+03,-2.1195E+01,2.6570E+01,-4.7550E+01,1.8647E+02
256,2.130,4.6040E+03,5.9385E+03,-2.2358E+01,2.7397E+01,-4.5302E+01,1.8496E+02
257,2.141,4.6033E+03,5.9367E+03,-2.3585E+01,2.4598E+01,-4.2976E+01,1.8329E+02
258,2.151,4.6024E+03,5.9347E+03,-2.4795E+01,2.1849E+01,-4.0683E+01,1.8156E+02
259,2.160,4.6016E+03,5.9328E+03,-2.5843E+01,1.9472E+01,-3.8700E+01,1.8000E+02
260,2.161,4.6015E+03,5.9326E+03,-2.5952E+01,1.9230E+01,-3.8493E+01,1.7983E+02
261,2.171,4.6004E+03,5.9304E+03,-2.7098E+01,1.6680E+01,-3.6328E+01,1.7805E+02
262,2.181,4.5992E+03,5.9280E+03,-2.8237E+01,1.4146E+01,-3.4184E+01,1.7620E+02
263,2.191,4.5979E+03,5.9255E+03,-2.9364E+01,1.1715E+01,-3.2072E+01,1.7430E+02
264,2.200,4.5966E+03,5.9232E+03,-3.0369E+01,9.5893E+00,-3.0198E+01,1.7256E+02
265,2.201,4.5965E+03,5.9229E+03,-3.0483E+01,9.3434E+00,-2.9986E+01,1.7236E+02
266,2.211,4.5949E+03,5.9202E+03,-3.1596E+01,6.9986E+00,-2.7924E+01,1.7035E+02
267,2.221,4.5932E+03,5.9173E+03,-3.2696E+01,4.7165E+00,-2.5902E+01,1.6831E+02
268,2.231,4.5913E+03,5.9143E+03,-3.3788E+01,2.5145E+00,-2.3911E+01,1.6622E+02
269,2.240,4.5895E+03,5.9116E+03,-3.4743E+01,5.7834E-01,-2.2186E+01,1.6434E+02
270,2.241,4.5892E+03,5.9112E+03,-3.4875E+01,3.1479E-01,-2.1950E+01,1.6408E+02
271,2.251,4.5870E+03,5.9081E+03,-3.5944E+01,-1.7929E+00,-2.0041E+01,1.6192E+02
272,2.261,4.5847E+03,5.9048E+03,-3.7004E+01,-3.7933E+00,-1.8171E+01,1.5972E+02
273,2.271,4.5821E+03,5.9014E+03,-3.8055E+01,-5.8215E+00,-1.6341E+01,1.5748E+02
274,2.280,4.5798E+03,5.8984E+03,-3.8967E+01,-7.4855E+00,-1.4773E+01,1.5550E+02
275,2.281,4.5794E+03,5.8979E+03,-3.9096E+01,-7.7478E+00,-1.4552E+01,1.5522E+02
276,2.291,4.5765E+03,5.8944E+03,-4.0135E+01,-9.4022E+00,-1.2799E+01,1.5290E+02
277,2.301,4.5735E+03,5.8908E+03,-4.1158E+01,-1.1188E+01,-1.1098E+01,1.5058E+02
278,2.311,4.5703E+03,5.8870E+03,-4.2176E+01,-1.3219E+01,-9.4371E+00,1.4822E+02
279,2.320,4.5673E+03,5.8838E+03,-4.3046E+01,-1.4544E+01,-8.0388E+00,1.4616E+02
280,2.322,4.5667E+03,5.8832E+03,-4.3205E+01,-1.4829E+01,-7.7863E+00,1.4578E+02
281,2.332,4.5631E+03,5.8793E+03,-4.4212E+01,-1.6235E+01,-6.2092E+00,1.4335E+02
282,2.342,4.5593E+03,5.8754E+03,-4.5198E+01,-1.8075E+01,-4.6922E+00,1.4093E+02
283,2.352,4.5553E+03,5.8714E+03,-4.6175E+01,-1.9437E+01,-3.2257E+00,1.3849E+02
284,2.360,4.5518E+03,5.8681E+03,-4.6978E+01,-2.0514E+01,-2.0468E+00,1.3646E+02
285,2.362,4.5511E+03,5.8674E+03,-4.7144E+01,-2.0711E+01,-1.8072E+00,1.3603E+02
286,2.372,4.5466E+03,5.8633E+03,-4.8120E+01,-2.2247E+01,-4.0940E-01,1.3351E+02
287,2.382,4.5420E+03,5.8592E+03,-4.9073E+01,-2.3494E+01,9.1386E-01,1.3102E+02
288,2.392,4.5372E+03,5.8551E+03,-5.0012E+01,-2.4721E+01,2.1821E+00,1.2852E+02
289,2.400,4.5332E+03,5.8517E+03,-5.0759E+01,-2.5794E+01,3.1629E+00,1.2652E+02
290,2.402,4.5321E+03,5.8509E+03,-5.0950E+01,-2.6095E+01,3.4112E+00,1.2600E+02
291,2.412,4.5269E+03,5.8467E+03,-5.1871E+01,-2.7162E+01,4.5810E+00,1.2349E+02
292,2.422,4.5214E+03,5.8425E+03,-5.2784E+01,-2.8227E+01,5.7011E+00,1.2096E+02
293,2.437,4.5131E+03,5.8363E+03,-5.4166E+01,9.8994E+00,7.3160E+00,1.1709E+02
294,2.440,4.5118E+03,5.8353E+03,-5.4398E+01,9.8490E+00,7.5680E+00,1.1643E+02
295,2.452,4.5057E+03,5.8308E+03,-5.5462E+01,-2.0725E+00,8.7111E+00,1.1339E+02
296,2.462,4.5008E+03,5.8273E+03,-5.6342E+01,-1.3254E+01,9.6358E+00,1.1085E+02
297,2.472,4.4958E+03,5.8240E+03,-5.7204E+01,-1.3734E+01,1.0503E+01,1.0833E+02
298,2.480,4.4918E+03,5.8215E+03,-5.7895E+01,2.1081E+01,1.1161E+01,1.0629E+02
299,2.484,4.4900E+03,5.8202E+03,-5.8228E+01,4.3488E+00,1.1464E+01,1.0531E+02
300,2.502,4.4817E+03,5.8147E+03,-5.9854E+01,-2.7983E+00,1.2723E+01,1.0044E+02
301,2.512,4.4771E+03,5.8121E+03,-6.0679E+01,-4.1769E+00,1.3149E+01,9.7940E+01
302,2.520,4.4734E+03,5.8101E+03,-6.1305E+01,-5.1430E+00,1.3444E+01,9.6030E+01
303,2.522,4.4722E+03,5.8094E+03,-6.1502E+01,-5.4575E+00,1.3533E+01,9.5427E+01
304,2.533,4.4671E+03,5.8067E+03,-6.2326E+01,-6.5307E+00,1.3883E+01,9.2889E+01
305,2.543,4.4618E+03,5.8039E+03,-6.3156E+01,-7.6499E+00,1.4199E+01,9.0314E+01
306,2.555,4.4557E+03,5.8009E+03,-6.4106E+01,-2.0462E+00,1.4506E+01,8.7341E+01
307,2.560,4.4531E+03,5.7996E+03,-6.4521E+01,-2.5177E-01,1.4626E+01,8.6037E+01
308,2.568,4.4493E+03,5.7978E+03,-6.5170E+01,7.2098E+00,1.4784E+01,8.3984E+01
309,2.581,4.4433E+03,5.7950E+03,-6.6212E+01,5.0340E+00,1.4993E+01,8.0671E+01
310,2.592,4.4385E+03,5.7929E+03,-6.7008E+01,1.4536E+00,1.5127E+01,7.8120E+01
311,2.600,4.4345E+03,5.7913E+03,-6.7653E+01,4.5250E-01,1.5209E+01,7.6044E+01
312,2.602,4.4338E+03,5.7910E+03,-6.7771E+01,2.8786E-01,1.5221E+01,7.5663E+01
313,2.612,4.4288E+03,5.7890E+03,-6.8527E+01,-7.1212E-01,1.5280E+01,7.3212E+01
314,2.622,4.4237E+03,5.7870E+03,-6.9274E+01,-1.6712E+00,1.5304E+01,7.0781E+01
315,2.632,4.4184E+03,5.7850E+03,-7.0016E+01,-2.5426E+00,1.5294E+01,6.8352E+01
316,2.640,4.4138E+03,5.7834E+03,-7.0626E+01,-3.2260E+00,1.5260E+01,6.6347E+01
317,2.642,4.4129E+03,5.7830E+03,-7.0751E+01,-3.3515E+00,1.5250E+01,6.5933E+01
318,2.652,4.4072E+03,5.7811E+03,-7.1480E+01,-4.0955E+00,1.5173E+01,6.3528E+01
319,2.662,4.4012E+03,5.7792E+03,-7.2204E+01,-4.7716E+00,1.5062E+01,6.1125E+01
320,2.672,4.3951E+03,5.7772E+03,-7.2951E+01,-4.6764E+00,1.4906E+01,5.8638E+01
321,2.680,4.3908E+03,5.7757E+03,-7.3513E+01,-1.7375E+00,1.4757E+01,5.6759E+01
322,2.683,4.3894E+03,5.7753E+03,-7.3692E+01,6.5999E+00,1.4707E+01,5.6161E+01
323,2.693,4.3836E+03,5.7736E+03,-7.4452E+01,1.4768E+00,1.4467E+01,5.3611E+01
324,2.703,4.3782E+03,5.7722E+03,-7.5141E+01,1.3387E-02,1.4226E+01,5.1290E+01
325,2.713,4.3727E+03,5.7707E+03,-7.5825E+01,-5.2706E-03,1.3954E+01,4.8978E+01
326,2.720,4.3690E+03,5.7698E+03,-7.6283E+01,-6.3097E-03,1.3754E+01,4.7427E+01
327,2.723,4.3672E+03,5.7694E+03,-7.6499E+01,9.8573E-02,1.3654E+01,4.6692E+01
328,2.733,4.3617E+03,5.7681E+03,-7.7168E+01,6.6681E-03,1.3323E+01,4.4417E+01
329,2.743,4.3561E+03,5.7669E+03,-7.7828E+01,9.2275E-03,1.2965E+01,4.2169E+01
330,2.753,4.3505E+03,5.7657E+03,-7.8483E+01,7.3872E-02,1.2578E+01,3.9931E+01
331,2.760,4.3467E+03,5.7649E+03,-7.8915E+01,5.9319E-03,1.2305E+01,3.8453E+01
332,2.763,4.3448E+03,5.7646E+03,-7.9130E+01,1.8524E-02,1.2164E+01,3.7715E+01
333,2.773,4.3391E+03,5.7635E+03,-7.9769E+01,1.4066E-01,1.1724E+01,3.5525E+01
334,2.783,4.3333E+03,5.7625E+03,-8.0400E+01,2.7242E-02,1.1258E+01,3.3355E+01
335,2.793,4.3275E+03,5.7615E+03,-8.1024E+01,-8.2159E-04,1.0766E+01,3.1204E+01
336,2.800,4.3236E+03,5.7609E+03,-8.1434E+01,-3.6538E-02,1.0427E+01,2.9791E+01
337,2.803,4.3216E+03,5.7606E+03,-8.1643E+01,1.1206E-02,1.0248E+01,2.9068E+01
338,2.813,4.3157E+03,5.7598E+03,-8.2255E+01,1.4010E-02,9.7050E+00,2.6951E+01
339,2.824,4.3096E+03,5.7590E+03,-8.2882E+01,8.2388E-02,9.1171E+00,2.4782E+01
340,2.834,4.3036E+03,5.7583E+03,-8.3480E+01,6.1715E-03,8.5262E+00,2.2710E+01
341,2.840,4.2999E+03,5.7579E+03,-8.3839E+01,1.7184E-02,8.1568E+00,2.1465E+01
342,2.844,4.2975E+03,5.7576E+03,-8.4072E+01,-2.4402E-02,7.9105E+00,2.0654E+01
343,2.854,4.2915E+03,5.7570E+03,-8.4654E+01,2.2032E-03,7.2771E+00,1.8635E+01
344,2.864,4.2854E+03,5.7565E+03,-8.5227E+01,8.4016E-03,6.6228E+00,1.6640E+01
345,2.874,4.2793E+03,5.7560E+03,-8.5796E+01,-1.7389E-03,5.9461E+00,1.4663E+01
346,2.880,4.2756E+03,5.7558E+03,-8.6130E+01,3.5221E-02,5.5341E+00,1.3498E+01
347,2.884,4.2731E+03,5.7556E+03,-8.6355E+01,-1.3343E-02,5.2514E+00,1.2714E+01
348,2.894,4.2668E+03,5.7552E+03,-8.6913E+01,1.4020E-02,4.5301E+00,1.0770E+01
349,2.904,4.2606E+03,5.7549E+03,-8.7459E+01,2.9266E-03,3.7957E+00,8.8660E+00
350,2.914,4.2543E+03,5.7547E+03,-8.7998E+01,2.0940E-02,3.0443E+00,6.9882E+00
351,2.920,4.2506E+03,5.7546E+03,-8.8308E+01,-1.7535E-03,2.5984E+00,5.9054E+00
352,2.924,4.2480E+03,5.7545E+03,-8.8530E+01,4.8594E-02,2.2733E+00,5.1298E+00
353,2.934,4.2416E+03,5.7544E+03,-8.9056E+01,6.3966E-04,1.4849E+00,3.2948E+00
354,2.944,4.2353E+03,5.7543E+03,-8.9573E+01,7.4574E-03,6.8292E-01,1.4905E+00
355,2.954,4.2288E+03,5.7543E+03,-9.0086E+01,2.6716E-03,-1.3906E-01,-2.9858E-01
356,2.960,4.2252E+03,5.7543E+03,-9.0372E+01,-4.2352E-03,-6.1038E-01,-1.2987E+00
357,2.964,4.2224E+03,5.7543E+03,-9.0589E+01,2.4582E-03,-9.7254E-01,-2.0550E+00
358,2.974,4.2159E+03,5.7544E+03,-9.1085E+01,1.1254E-02,-1.8209E+00,-3.7874E+00
359,2.984,4.2094E+03,5.7545E+03,-9.1573E+01,-2.3331E-02,-2.6810E+00,-5.4908E+00
360,2.995,4.2027E+03,5.7548E+03,-9.2063E+01,9.0056E-02,-3.5697E+00,-7.1984E+00
361,3.000,4.1991E+03,5.7549E+03,-9.2323E+01,5.2073E-03,-4.0478E+00,-8.1056E+00
362,3.005,4.1962E+03,5.7550E+03,-9.2537E+01,8.8149E-03,-4.4270E+00,-8.8542E+00
363,3.015,4.1896E+03,5.7553E+03,-9.3014E+01,1.3322E-02,-5.2579E+00,-1.0516E+01
364,3.025,4.1830E+03,5.7557E+03,-9.3489E+01,1.1226E-02,-6.0865E+00,-1.2173E+01
365,3.035,4.1764E+03,5.7562E+03,-9.3966E+01,2.3164E-02,-6.9167E+00,-1.3833E+01
366,3.040,4.1729E+03,5.7564E+03,-9.4217E+01,1.2081E-02,-7.3530E+00,-1.4706E+01
367,3.045,4.1698E+03,5.7566E+03,-9.4440E+01,2.1945E-02,-7.7420E+00,-1.5484E+01
368,3.055,4.1632E+03,5.7572E+03,-9.4916E+01,1.0770E-02,-8.5691E+00,-1.7138E+01
369,3.065,4.1567E+03,5.7578E+03,-9.5391E+01,1.3393E-02,-9.3956E+00,-1.8791E+01
370,3.075,4.1501E+03,5.7584E+03,-9.5865E+01,7.8053E-03,-1.0219E+01,-2.0438E+01
371,3.080,4.1467E+03,5.7588E+03,-9.6111E+01,2.0430E-03,-1.0645E+01,-2.1289E+01
372,3.085,4.1435E+03,5.7591E+03,-9.6342E+01,1.3112E-02,-1.1046E+01,-2.2091E+01
373,3.095,4.1370E+03,5.7599E+03,-9.6816E+01,2.2616E-03,-1.1867E+01,-2.3735E+01
374,3.105,4.1305E+03,5.7607E+03,-9.7290E+01,8.4723E-03,-1.2690E+01,-2.5379E+01
375,3.115,4.1240E+03,5.7615E+03,-9.7764E+01,7.5072E-03,-1.3509E+01,-2.7018E+01
376,3.120,4.1207E+03,5.7620E+03,-9.8004E+01,8.0680E-03,-1.3925E+01,-2.7850E+01
377,3.125,4.1174E+03,5.7625E+03,-9.8241E+01,1.3575E-01,-1.4334E+01,-2.8669E+01
378,3.135,4.1109E+03,5.7634E+03,-9.8717E+01,6.9915E-03,-1.5155E+01,-3.0310E+01
379,3.145,4.1044E+03,5.7645E+03,-9.9191E+01,4.9142E-03,-1.5972E+01,-3.1944E+01
380,3.155,4.0979E+03,5.7656E+03,-9.9667E+01,5.5692E-03,-1.6792E+01,-3.3584E+01
381,3.160,4.0947E+03,5.7661E+03,-9.9898E+01,-8.9320E-04,-1.7190E+01,-3.4380E+01
382,3.165,4.0913E+03,5.7667E+03,-1.0014E+02,2.7942E-02,-1.7612E+01,-3.5224E+01
383,3.175,4.0849E+03,5.7679E+03,-1.0062E+02,5.3478E-03,-1.8426E+01,-3.6852E+01
384,3.185,4.0784E+03,5.7691E+03,-1.0109E+02,-1.8041E-04,-1.9240E+01,-3.8480E+01
385,3.195,4.0719E+03,5.7704E+03,-1.0157E+02,8.7996E-03,-2.0055E+01,-4.0110E+01
386,3.200,4.0689E+03,5.7710E+03,-1.0179E+02,2.0394E-02,-2.0436E+01,-4.0873E+01
387,3.205,4.0654E+03,5.7718E+03,-1.0205E+02,2.5740E-02,-2.0873E+01,-4.1745E+01
388,3.215,4.0590E+03,5.7732E+03,-1.0252E+02,-2.1008E-03,-2.1681E+01,-4.3362E+01
389,3.225,4.0526E+03,5.7746E+03,-1.0300E+02,4.5156E-03,-2.2490E+01,-4.4979E+01
390,3.235,4.0461E+03,5.7762E+03,-1.0347E+02,1.9631E-02,-2.3297E+01,-4.6594E+01
391,3.240,4.0432E+03,5.7768E+03,-1.0369E+02,-2.3206E-02,-2.3660E+01,-4.7320E+01
392,3.246,4.0397E+03,5.7777E+03,-1.0395E+02,1.3603E-02,-2.4107E+01,-4.8213E+01
393,3.256,4.0333E+03,5.7793E+03,-1.0442E+02,4.8760E-03,-2.4910E+01,-4.9819E+01
394,3.266,4.0269E+03,5.7810E+03,-1.0490E+02,1.1907E-02,-2.5712E+01,-5.1425E+01
395,3.276,4.0206E+03,5.7827E+03,-1.0537E+02,6.6032E-03,-2.6512E+01,-5.3023E+01
396,3.280,4.0178E+03,5.7835E+03,-1.0558E+02,2.2674E-02,-2.6860E+01,-5.3720E+01
397,3.286,4.0142E+03,5.7845E+03,-1.0585E+02,3.9116E-02,-2.7312E+01,-5.4624E+01
398,3.296,4.0079E+03,5.7863E+03,-1.0632E+02,7.5528E-03,-2.8108E+01,-5.6215E+01
399,3.306,4.0015E+03,5.7882E+03,-1.0681E+02,6.2513E-02,-2.8913E+01,-5.7826E+01
400,3.316,3.9952E+03,5.7902E+03,-1.0728E+02,1.6889E-03,-2.9704E+01,-5.9409E+01
401,3.320,3.9926E+03,5.7910E+03,-1.0748E+02,-8.1288E-03,-3.0031E+01,-6.0062E+01
402,3.326,3.9889E+03,5.7921E+03,-1.0776E+02,5.3216E-02,-3.0497E+01,-6.0994E+01
403,3.336,3.9826E+03,5.7942E+03,-1.0824E+02,-2.2024E-01,-3.1297E+01,-6.2594E+01
404,3.346,3.9763E+03,5.7963E+03,-1.0871E+02,9.5667E-03,-3.2083E+01,-6.4167E+01
405,3.356,3.9701E+03,5.7985E+03,-1.0919E+02,1.1098E-02,-3.2869E+01,-6.5739E+01
406,3.360,3.9677E+03,5.7993E+03,-1.0937E+02,1.9737E-02,-3.3168E+01,-6.6335E+01
407,3.367,3.9634E+03,5.8008E+03,-1.0969E+02,2.1825E-01,-3.3701E+01,-6.7401E+01
408,3.377,3.9572E+03,5.8031E+03,-1.1018E+02,6.5385E-02,-3.4490E+01,-6.8979E+01
409,3.387,3.9510E+03,5.8054E+03,-1.1065E+02,-1.0715E-03,-3.5265E+01,-7.0531E+01
410,3.397,3.9448E+03,5.8077E+03,-1.1113E+02,1.1984E-02,-3.6041E+01,-7.2083E+01
411,3.400,3.9430E+03,5.8084E+03,-1.1126E+02,-1.7264E-03,-3.6268E+01,-7.2535E+01
412,3.407,3.9387E+03,5.8101E+03,-1.1160E+02,3.0658E-02,-3.6813E+01,-7.3627E+01
413,3.417,3.9326E+03,5.8126E+03,-1.1208E+02,1.4186E-03,-3.7583E+01,-7.5165E+01
414,3.427,3.9265E+03,5.8151E+03,-1.1255E+02,1.1566E-02,-3.8349E+01,-7.6698E+01
415,3.437,3.9204E+03,5.8176E+03,-1.1303E+02,-8.7551E-02,-3.9119E+01,-7.8238E+01
416,3.440,3.9187E+03,5.8184E+03,-1.1316E+02,7.9491E-02,-3.9332E+01,-7.8664E+01
417,3.447,3.9143E+03,5.8202E+03,-1.1350E+02,2.6163E-02,-3.9882E+01,-7.9764E+01
418,3.457,3.9083E+03,5.8229E+03,-1.1398E+02,3.9957E-03,-4.0642E+01,-8.1284E+01
419,3.467,3.9022E+03,5.8256E+03,-1.1447E+02,-1.9871E-01,-4.1416E+01,-8.2831E+01
420,3.478,3.8961E+03,5.8284E+03,-1.1494E+02,1.0642E-02,-4.2173E+01,-8.4346E+01
421,3.480,3.8947E+03,5.8291E+03,-1.1506E+02,8.7167E-03,-4.2355E+01,-8.4710E+01
422,3.488,3.8902E+03,5.8312E+03,-1.1542E+02,2.5430E-02,-4.2924E+01,-8.5849E+01
423,3.498,3.8842E+03,5.8341E+03,-1.1589E+02,4.3329E-02,-4.3645E+01,-8.4700E+01
424,3.508,3.8784E+03,5.8369E+03,-1.1635E+02,-1.2562E-01,-4.3693E+01,-6.6570E+01
425,3.518,3.8728E+03,5.8397E+03,-1.1677E+02,3.3939E-01,-4.3438E+01,-6.7555E+01
426,3.520,3.8716E+03,5.8403E+03,-1.1686E+02,5.6423E-03,-4.3370E+01,-6.7765E+01
427,3.528,3.8675E+03,5.8424E+03,-1.1715E+02,1.3648E-02,-4.3103E+01,-6.8457E+01
428,3.538,3.8624E+03,5.8450E+03,-1.1751E+02,-1.2452E-01,-4.2698E+01,-6.9281E+01
429,3.548,3.8574E+03,5.8476E+03,-1.1784E+02,7.7195E-02,-4.2210E+01,-7.0053E+01
430,3.558,3.8527E+03,5.8501E+03,-1.1814E+02,2.3388E-02,-4.1678E+01,-7.0736E+01
431,3.560,3.8519E+03,5.8506E+03,-1.1819E+02,7.6364E-03,-4.1574E+01,-7.0864E+01
432,3.568,3.8481E+03,5.8526E+03,-1.1843E+02,-4.0287E-04,-4.1127E+01,-7.1421E+01
433,3.578,3.8436E+03,5.8551E+03,-1.1874E+02,-1.6598E-01,-4.0565E+01,-7.2132E+01
434,3.588,3.8391E+03,5.8576E+03,-1.1906E+02,1.9334E-02,-4.0000E+01,-7.2856E+01
435,3.598,3.8346E+03,5.8601E+03,-1.1939E+02,1.3263E-02,-3.9420E+01,-7.3607E+01
436,3.600,3.8339E+03,5.8605E+03,-1.1944E+02,-7.4826E-03,-3.9324E+01,-7.3732E+01
437,3.608,3.8302E+03,5.8625E+03,-1.1972E+02,1.8992E-03,-3.8834E+01,-7.4372E+01
438,3.618,3.8259E+03,5.8650E+03,-1.2007E+02,-7.8702E-03,-3.8237E+01,-7.5156E+01
439,3.628,3.8216E+03,5.8675E+03,-1.2042E+02,1.0588E-02,-3.7631E+01,-7.5957E+01
440,3.638,3.8174E+03,5.8700E+03,-1.2079E+02,2.7526E-02,-3.7011E+01,-7.6778E+01
441,3.640,3.8168E+03,5.8704E+03,-1.2084E+02,1.6259E-02,-3.6915E+01,-7.6905E+01
442,3.648,3.8132E+03,5.8725E+03,-1.2116E+02,-4.6786E-03,-3.6377E+01,-7.7617E+01
443,3.659,3.8091E+03,5.8750E+03,-1.2154E+02,-6.9623E-03,-3.5729E+01,-7.8474E+01
444,3.669,3.8051E+03,5.8775E+03,-1.2194E+02,-3.0606E-03,-3.5067E+01,-7.9347E+01
445,3.679,3.8011E+03,5.8800E+03,-1.2234E+02,1.5515E-02,-3.4390E+01,-8.0237E+01
446,3.680,3.8005E+03,5.8804E+03,-1.2240E+02,-2.5574E-03,-3.4290E+01,-8.0368E+01
447,3.689,3.7971E+03,5.8826E+03,-1.2275E+02,3.8590E-04,-3.3695E+01,-8.1145E+01
448,3.699,3.7932E+03,5.8851E+03,-1.2317E+02,1.2375E-02,-3.2977E+01,-8.2077E+01
449,3.709,3.7894E+03,5.8876E+03,-1.2360E+02,3.9407E-03,-3.2247E+01,-8.3016E+01
450,3.719,3.7856E+03,5.8902E+03,-1.2404E+02,-5.4623E-03,-3.1497E+01,-8.3974E+01
451,3.720,3.7851E+03,5.8905E+03,-1.2410E+02,1.5922E-02,-3.1397E+01,-8.4100E+01
452,3.729,3.7819E+03,5.8927E+03,-1.2449E+02,6.6424E-03,-3.0726E+01,-8.4948E+01
453,3.739,3.7782E+03,5.8952E+03,-1.2495E+02,6.8727E-03,-2.9933E+01,-8.5937E+01
454,3.749,3.7746E+03,5.8978E+03,-1.2542E+02,2.5555E-02,-2.9120E+01,-8.6941E+01
455,3.759,3.7710E+03,5.9003E+03,-1.2590E+02,4.7323E-02,-2.8284E+01,-8.7959E+01
456,3.760,3.7706E+03,5.9006E+03,-1.2596E+02,-2.0083E-03,-2.8185E+01,-8.8079E+01
457,3.769,3.7675E+03,5.9029E+03,-1.2639E+02,-7.5521E-03,-2.7426E+01,-8.8989E+01
458,3.779,3.7641E+03,5.9055E+03,-1.2689E+02,2.5600E-02,-2.6542E+01,-9.0036E+01
459,3.789,3.7607E+03,5.9080E+03,-1.2739E+02,-2.5722E-04,-2.5637E+01,-9.1093E+01
460,3.799,3.7573E+03,5.9106E+03,-1.2792E+02,6.7091E-02,-2.4694E+01,-9.2177E+01
461,3.800,3.7570E+03,5.9109E+03,-1.2796E+02,6.6187E-03,-2.4607E+01,-9.2276E+01
462,3.809,3.7541E+03,5.9132E+03,-1.2844E+02,-3.0596E-02,-2.3739E+01,-9.3258E+01
463,3.819,3.7509E+03,5.9158E+03,-1.2898E+02,8.6237E-03,-2.2753E+01,-9.4355E+01
464,3.829,3.7477E+03,5.9183E+03,-1.2952E+02,4.3023E-03,-2.1746E+01,-9.5457E+01
465,3.839,3.7446E+03,5.9209E+03,-1.3008E+02,1.2185E-02,-2.0705E+01,-9.6578E+01
466,3.840,3.7444E+03,5.9211E+03,-1.3012E+02,-3.0810E-02,-2.0622E+01,-9.6666E+01
467,3.849,3.7416E+03,5.9235E+03,-1.3065E+02,4.1838E-02,-1.9635E+01,-9.7708E+01
468,3.859,3.7386E+03,5.9261E+03,-1.3122E+02,-2.6428E-03,-1.8541E+01,-9.8844E+01
469,3.869,3.7357E+03,5.9287E+03,-1.3180E+02,1.8803E-02,-1.7417E+01,-9.9988E+01
470,3.879,3.7328E+03,5.9312E+03,-1.3240E+02,-1.6194E-03,-1.6268E+01,-1.0114E+02
471,3.880,3.7327E+03,5.9314E+03,-1.3243E+02,2.0503E-02,-1.6194E+01,-1.0121E+02
472,3.889,3.7300E+03,5.9338E+03,-1.3300E+02,1.5705E-02,-1.5086E+01,-1.0230E+02
473,3.899,3.7273E+03,5.9364E+03,-1.3361E+02,2.8789E-02,-1.3870E+01,-1.0347E+02
474,3.909,3.7246E+03,5.9390E+03,-1.3423E+02,3.4805E-02,-1.2631E+01,-1.0464E+02
475,3.919,3.7220E+03,5.9416E+03,-1.3486E+02,5.2219E-03,-1.1361E+01,-1.0581E+02
476,3.920,3.7219E+03,5.9417E+03,-1.3490E+02,1.6465E-03,-1.1293E+01,-1.0587E+02
477,3.929,3.7195E+03,5.9441E+03,-1.3550E+02,-2.9782E-02,-1.0058E+01,-1.0699E+02
478,3.940,3.7170E+03,5.9467E+03,-1.3615E+02,3.3276E-02,-8.7251E+00,-1.0818E+02
479,3.950,3.7145E+03,5.9493E+03,-1.3681E+02,-2.8414E-02,-7.3620E+00,-1.0936E+02
