Frame,Time,LinearDisplacement1,LinearDisplacement2,AngularDisplacement2,AngularVelocity1,AngularVelocity2,AngularVelocity3
246,1.961,2.6939E+02,2.0524E+02,1.9811E-04,-5.1401E+01,-3.2733E+02,-1.7331E+02
247,1.971,2.7012E+02,2.0632E+02,3.3389E-06,-5.2318E+01,-3.3161E+02,-1.7331E+02
248,1.981,2.7081E+02,2.0743E+02,8.2501E-04,-5.3511E+01,-3.3583E+02,-1.7322E+02
249,1.991,2.7149E+02,2.0854E+02,6.0316E-05,-5.2632E+01,-3.3889E+02,-1.7192E+02
250,2.000,2.7208E+02,2.0956E+02,6.2127E-04,-5.4462E+01,-3.4252E+02,-1.7157E+02
251,2.001,2.7214E+02,2.0966E+02,-1.6919E-04,-5.5143E+01,-3.4198E+02,-1.7063E+02
252,2.011,2.7281E+02,2.1079E+02,5.5601E-04,-5.6755E+01,-3.4618E+02,-1.7039E+02
253,2.021,2.7346E+02,2.1192E+02,7.9480E-04,-5.6664E+01,-3.4921E+02,-1.6892E+02
254,2.031,2.7410E+02,2.1305E+02,1.1494E-04,-5.8930E+01,-3.5331E+02,-1.6849E+02
255,2.040,2.7468E+02,2.1407E+02,4.2892E-04,-6.0028E+01,-3.5750E+02,-1.6855E+02
256,2.041,2.7474E+02,2.1418E+02,-1.0625E-04,-5.9600E+01,-3.5752E+02,-1.6814E+02
257,2.051,2.7536E+02,2.1533E+02,4.4605E-05,-6.1283E+01,-3.6112E+02,-1.6711E+02
258,2.061,2.7597E+02,2.1649E+02,7.0313E-04,-6.2249E+01,-3.6549E+02,-1.6683E+02
259,2.071,2.7657E+02,2.1765E+02,6.9834E-04,-6.3463E+01,-3.6834E+02,-1.6499E+02
260,2.080,2.7709E+02,2.1871E+02,-1.9314E-04,-6.4247E+01,-3.7210E+02,-1.6446E+02
261,2.081,2.7714E+02,2.1882E+02,1.3707E-04,-6.3837E+01,-3.7254E+02,-1.6446E+02
262,2.091,2.7772E+02,2.1999E+02,-7.6497E-05,-6.4211E+01,-3.7609E+02,-1.6325E+02
263,2.101,2.7827E+02,2.2117E+02,4.5216E-05,-6.5881E+01,-3.8030E+02,-1.6268E+02
264,2.111,2.7881E+02,2.2236E+02,-1.8270E-04,-6.7928E+01,-3.8461E+02,-1.6216E+02
265,2.120,2.7928E+02,2.2344E+02,8.8810E-04,-6.8864E+01,-3.8679E+02,-1.5997E+02
266,2.121,2.7933E+02,2.2355E+02,9.9822E-06,-6.8592E+01,-3.8809E+02,-1.6080E+02
267,2.131,2.7985E+02,2.2475E+02,1.2683E-04,-7.0325E+01,-3.9248E+02,-1.6031E+02
268,2.141,2.8035E+02,2.2596E+02,-9.2969E-05,-7.0682E+01,-3.9668E+02,-1.5962E+02
269,2.151,2.8082E+02,2.2717E+02,2.1913E-04,-7.2709E+01,-4.0014E+02,-1.5817E+02
270,2.160,2.8125E+02,2.2826E+02,8.8242E-05,-7.3101E+01,-4.0289E+02,-1.5647E+02
271,2.161,2.8130E+02,2.2838E+02,2.5654E-05,-7.3384E+01,-4.0431E+02,-1.5740E+02
272,2.171,2.8176E+02,2.2961E+02,1.1761E-04,-7.5264E+01,-4.0775E+02,-1.5589E+02
273,2.181,2.8219E+02,2.3084E+02,1.5096E-05,-7.5594E+01,-4.1182E+02,-1.5499E+02
274,2.191,2.8261E+02,2.3208E+02,-3.2809E-05,-7.6836E+01,-4.1512E+02,-1.5331E+02
275,2.200,2.8298E+02,2.3320E+02,4.8838E-04,-7.7742E+01,-4.1950E+02,-1.5320E+02
276,2.201,2.8302E+02,2.3332E+02,-6.9492E-05,-7.7319E+01,-4.1921E+02,-1.5242E+02
277,2.211,2.8340E+02,2.3457E+02,-8.6019E-05,-7.9320E+01,-4.2249E+02,-1.5073E+02
278,2.221,2.8378E+02,2.3583E+02,-9.3172E-05,-8.0142E+01,-4.2602E+02,-1.4928E+02
279,2.231,2.8409E+02,2.3709E+02,2.7008E-04,-8.0142E+01,-4.2904E+02,-1.4733E+02
280,2.240,2.8434E+02,2.3823E+02,-3.8745E-04,-7.8914E+01,-4.3271E+02,-1.4657E+02
281,2.241,2.8437E+02,2.3835E+02,2.3009E-04,-7.9675E+01,-4.3284E+02,-1.4620E+02
282,2.251,2.8468E+02,2.3962E+02,5.5107E-04,-8.3027E+01,-4.3785E+02,-1.4628E+02
283,2.261,2.8497E+02,2.4089E+02,-1.0460E-04,-8.4561E+01,-4.4068E+02,-1.4418E+02
284,2.271,2.8524E+02,2.4216E+02,-1.0529E-04,-8.4194E+01,-4.4407E+02,-1.4269E+02
285,2.280,2.8549E+02,2.4331E+02,1.9555E-04,-8.7099E+01,-4.4753E+02,-1.4177E+02
286,2.281,2.8551E+02,2.4344E+02,2.4468E-04,-8.6835E+01,-4.4671E+02,-1.4045E+02
287,2.291,2.8575E+02,2.4472E+02,4.5505E-04,-8.6865E+01,-4.4936E+02,-1.3826E+02
288,2.301,2.8598E+02,2.4601E+02,8.1603E-06,-8.8941E+01,-4.5431E+02,-1.3842E+02
289,2.311,2.8618E+02,2.4730E+02,1.6708E-05,-9.0107E+01,-4.5683E+02,-1.3618E+02
290,2.320,2.8635E+02,2.4846E+02,2.0955E-04,-9.1240E+01,-4.5979E+02,-1.3493E+02
291,2.321,2.8636E+02,2.4859E+02,3.3204E-04,-9.1562E+01,-4.5916E+02,-1.3381E+02
292,2.331,2.8650E+02,2.4989E+02,-3.2196E-05,-9.1362E+01,-4.6328E+02,-1.3329E+02
293,2.341,2.8663E+02,2.5118E+02,-1.9113E-04,-9.3142E+01,-4.6590E+02,-1.3132E+02
294,2.351,2.8676E+02,2.5248E+02,2.6274E-04,-9.4758E+01,-4.6768E+02,-1.2858E+02
295,2.360,2.8684E+02,2.5365E+02,2.7897E-04,-9.4816E+01,-4.7034E+02,-1.2726E+02
296,2.361,2.8685E+02,2.5378E+02,2.9203E-04,-9.4511E+01,-4.7166E+02,-1.2812E+02
297,2.371,2.8692E+02,2.5508E+02,-2.0151E-04,-9.6790E+01,-4.7312E+02,-1.2522E+02
298,2.381,2.8697E+02,2.5639E+02,1.6659E-04,-9.7245E+01,-4.7556E+02,-1.2339E+02
299,2.391,2.8700E+02,2.5770E+02,-4.0373E-04,-9.8992E+01,-4.7850E+02,-1.2215E+02
300,2.400,2.8700E+02,2.5886E+02,-4.3889E-04,-9.9806E+01,-4.8037E+02,-1.2038E+02
301,2.401,2.8700E+02,2.5900E+02,1.7106E-04,-1.0047E+02,-4.7965E+02,-1.1923E+02
302,2.411,2.8694E+02,2.6030E+02,-1.5400E-05,-1.0031E+02,-4.8263E+02,-1.1823E+02
303,2.421,2.8688E+02,2.6159E+02,2.6596E-04,-1.0128E+02,-4.8355E+02,-1.1530E+02
304,2.431,2.8682E+02,2.6289E+02,6.1590E-05,-1.0278E+02,-4.8620E+02,-1.1422E+02
305,2.440,2.8675E+02,2.6405E+02,1.0363E-05,-1.0441E+02,-4.8735E+02,-1.1215E+02
306,2.441,2.8674E+02,2.6419E+02,3.2390E-04,-1.0448E+02,-4.8618E+02,-1.1060E+02
307,2.451,2.8664E+02,2.6549E+02,1.3757E-05,-1.0499E+02,-4.8869E+02,-1.0965E+02
308,2.461,2.8651E+02,2.6678E+02,6.1050E-04,-1.0598E+02,-4.8877E+02,-1.0641E+02
309,2.471,2.8636E+02,2.6807E+02,2.4865E-05,-1.0811E+02,-4.9051E+02,-1.0500E+02
310,2.480,2.8621E+02,2.6922E+02,-2.9605E-05,-1.0937E+02,-4.9069E+02,-1.0251E+02
311,2.481,2.8619E+02,2.6936E+02,3.1757E-04,-1.0921E+02,-4.9206E+02,-1.0355E+02
312,2.491,2.8599E+02,2.7065E+02,1.7703E-04,-1.1013E+02,-4.9122E+02,-9.9899E+01
313,2.501,2.8576E+02,2.7194E+02,-2.4374E-05,-1.1140E+02,-4.9232E+02,-9.8357E+01
314,2.511,2.8551E+02,2.7322E+02,4.1041E-04,-1.1231E+02,-4.9325E+02,-9.6844E+01
315,2.520,2.8526E+02,2.7435E+02,-2.0958E-04,-1.1346E+02,-4.9302E+02,-9.4606E+01
316,2.521,2.8523E+02,2.7450E+02,-1.3125E-04,-1.1200E+02,-4.9181E+02,-9.3151E+01
317,2.531,2.8493E+02,2.7576E+02,-5.1328E-04,-1.1247E+02,-4.9213E+02,-9.1415E+01
318,2.541,2.8459E+02,2.7702E+02,-4.8713E-04,-1.1522E+02,-4.9210E+02,-8.9544E+01
319,2.551,2.8424E+02,2.7827E+02,-7.2714E-05,-1.1655E+02,-4.8958E+02,-8.5422E+01
320,2.560,2.8391E+02,2.7938E+02,4.4595E-04,-1.1753E+02,-4.9059E+02,-8.5206E+01
321,2.561,2.8386E+02,2.7952E+02,-4.0731E-05,-1.1834E+02,-4.8906E+02,-8.3535E+01
322,2.571,2.8345E+02,2.8076E+02,3.1058E-05,-1.1889E+02,-4.8849E+02,-8.1844E+01
323,2.581,2.8302E+02,2.8199E+02,-2.6978E-05,-1.1956E+02,-4.8729E+02,-7.9774E+01
324,2.591,2.8259E+02,2.8322E+02,-5.5411E-04,-1.2166E+02,-4.8344E+02,-7.5348E+01
325,2.600,2.8216E+02,2.8429E+02,1.7880E-04,-1.2184E+02,-4.8326E+02,-7.4863E+01
326,2.601,2.8210E+02,2.8443E+02,-1.1329E-05,-1.2214E+02,-4.8179E+02,-7.3371E+01
327,2.611,2.8160E+02,2.8564E+02,5.6034E-05,-1.2435E+02,-4.7967E+02,-7.1198E+01
328,2.621,2.8107E+02,2.8682E+02,-4.0708E-04,-1.2364E+02,-4.7752E+02,-6.9276E+01
329,2.631,2.8051E+02,2.8800E+02,-5.1908E-04,-1.2546E+02,-4.7447E+02,-6.6751E+01
330,2.640,2.7999E+02,2.8903E+02,1.9541E-05,-1.2636E+02,-4.7101E+02,-6.4017E+01
331,2.641,2.7992E+02,2.8917E+02,1.0487E-04,-1.2710E+02,-4.7152E+02,-6.4642E+01
332,2.651,2.7931E+02,2.9032E+02,-8.3001E-05,-1.2792E+02,-4.6805E+02,-6.2346E+01
333,2.661,2.7867E+02,2.9146E+02,-1.8754E-04,-1.2920E+02,-4.6410E+02,-5.9885E+01
334,2.671,2.7801E+02,2.9259E+02,2.4883E-04,-1.2941E+02,-4.5894E+02,-5.6558E+01
335,2.680,2.7741E+02,2.9357E+02,-1.0540E-03,-1.3154E+02,-4.5512E+02,-5.4644E+01
336,2.681,2.7732E+02,2.9370E+02,-5.9942E-04,-1.3079E+02,-4.5346E+02,-5.3262E+01
337,2.691,2.7661E+02,2.9479E+02,6.9812E-05,-1.3129E+02,-4.4823E+02,-5.0549E+01
338,2.701,2.7588E+02,2.9587E+02,-1.8996E-04,-1.3355E+02,-4.4310E+02,-4.8325E+01
339,2.711,2.7512E+02,2.9693E+02,-1.3802E-04,-1.3454E+02,-4.3705E+02,-4.5549E+01
340,2.720,2.7442E+02,2.9785E+02,-3.0977E-04,-1.3503E+02,-4.3307E+02,-4.4760E+01
341,2.721,2.7433E+02,2.9797E+02,1.9051E-05,-1.3534E+02,-4.3278E+02,-4.4933E+01
342,2.731,2.7351E+02,2.9898E+02,-2.6646E-04,-1.3684E+02,-4.2689E+02,-4.3018E+01
343,2.741,2.7267E+02,2.9998E+02,-1.9009E-04,-1.3803E+02,-4.1962E+02,-4.0185E+01
344,2.751,2.7181E+02,3.0096E+02,-3.4254E-04,-1.3904E+02,-4.1213E+02,-3.7544E+01
345,2.760,2.7105E+02,3.0182E+02,-6.0828E-04,-1.4004E+02,-4.0499E+02,-3.5004E+01
346,2.761,2.7093E+02,3.0193E+02,-4.2503E-04,-1.3988E+02,-4.0453E+02,-3.5211E+01
347,2.771,2.7003E+02,3.0288E+02,-1.1208E-04,-1.4146E+02,-3.9630E+02,-3.2666E+01
348,2.781,2.6910E+02,3.0380E+02,-1.0272E-03,-1.4229E+02,-3.8775E+02,-3.0246E+01
349,2.791,2.6815E+02,3.0470E+02,2.2717E-05,-1.4353E+02,-3.7873E+02,-2.7763E+01
350,2.800,2.6730E+02,3.0545E+02,-4.4923E-04,-1.4366E+02,-3.7160E+02,-2.6706E+01
351,2.801,2.6717E+02,3.0556E+02,-6.3696E-04,-1.4460E+02,-3.7097E+02,-2.6981E+01
352,2.811,2.6618E+02,3.0641E+02,-6.0058E-04,-1.4497E+02,-3.6124E+02,-2.4694E+01
353,2.821,2.6516E+02,3.0720E+02,-6.4633E-05,-1.4674E+02,-3.5116E+02,-2.2424E+01
354,2.831,2.6412E+02,3.0800E+02,-8.5995E-04,-1.4833E+02,-3.4031E+02,-1.9901E+01
355,2.840,2.6321E+02,3.0867E+02,-1.0181E-03,-1.4922E+02,-3.3179E+02,-1.9042E+01
356,2.841,2.6307E+02,3.0877E+02,-9.5573E-04,-1.4885E+02,-3.2945E+02,-1.7846E+01
357,2.851,2.6199E+02,3.0951E+02,-1.2372E-04,-1.5129E+02,-3.1931E+02,-1.6968E+01
358,2.861,2.6090E+02,3.1022E+02,-3.8747E-04,-1.5157E+02,-3.0743E+02,-1.4838E+01
359,2.871,2.5978E+02,3.1088E+02,-1.7777E-03,-1.5222E+02,-2.9513E+02,-1.2729E+01
360,2.880,2.5880E+02,3.1145E+02,-8.6788E-04,-1.5328E+02,-2.8496E+02,-1.1850E+01
361,2.881,2.5865E+02,3.1154E+02,-9.0644E-04,-1.5362E+02,-2.8368E+02,-1.1967E+01
362,2.891,2.5750E+02,3.1215E+02,-1.0721E-04,-1.5385E+02,-2.7069E+02,-1.0139E+01
363,2.901,2.5633E+02,3.1272E+02,-5.5628E-04,-1.5487E+02,-2.5721E+02,-8.2111E+00
364,2.911,2.5516E+02,3.1329E+02,-7.0394E-04,-1.5808E+02,-2.4447E+02,-7.5701E+00
365,2.920,2.5412E+02,3.1375E+02,-2.0934E-03,-1.5777E+02,-2.3281E+02,-6.8372E+00
366,2.921,2.5396E+02,3.1381E+02,-1.9201E-03,-1.5822E+02,-2.3029E+02,-5.9825E+00
367,2.931,2.5275E+02,3.1430E+02,-2.2044E-03,-1.5906E+02,-2.1665E+02,-5.3721E+00
368,2.941,2.5153E+02,3.1476E+02,-1.1940E-03,-1.5991E+02,-2.0166E+02,-3.8923E+00
369,2.951,2.5029E+02,3.1519E+02,-1.3218E-03,-1.6140E+02,-1.8718E+02,-3.4292E+00
370,2.960,2.4921E+02,3.1554E+02,-1.2513E-03,-1.6084E+02,-1.7329E+02,-2.0815E+00
371,2.961,2.4905E+02,3.1559E+02,-4.4949E-04,-1.6088E+02,-1.7156E+02,-2.2716E+00
372,2.971,2.4780E+02,3.1594E+02,-1.3213E-03,-1.6363E+02,-1.5618E+02,-1.7690E+00
373,2.981,2.4653E+02,3.1626E+02,-3.2319E-04,-1.6522E+02,-1.3985E+02,-8.4510E-01
374,2.991,2.4526E+02,3.1655E+02,-1.2814E-03,-1.6595E+02,-1.2368E+02,-5.1761E-01
375,3.000,2.4414E+02,3.1677E+02,-2.9480E-03,-1.6638E+02,-1.0892E+02,9.2002E-02
376,3.001,2.4397E+02,3.1680E+02,-1.0250E-03,-1.6763E+02,-1.0654E+02,2.0147E-01
377,3.011,2.4269E+02,3.1702E+02,-8.7192E-04,-1.6691E+02,-8.9281E+01,2.6209E-01
378,3.021,2.4141E+02,3.1720E+02,-2.1759E-03,-1.6679E+02,-7.1572E+01,6.2993E-01
379,3.031,2.4014E+02,3.1733E+02,-1.7984E-03,-1.6634E+02,-5.4270E+01,5.4377E-01
380,3.040,2.3904E+02,3.1742E+02,-6.7701E-03,-1.6691E+02,-3.9239E+01,4.6756E-01
381,3.041,2.3887E+02,3.1743E+02,-6.3549E-03,-1.6660E+02,-3.6794E+01,5.7622E-01
382,3.051,2.3760E+02,3.1749E+02,-8.3144E-03,-1.6680E+02,-1.9589E+01,3.2589E-01
383,3.061,2.3635E+02,3.1751E+02,-1.3981E-01,-1.6679E+02,-2.4095E+00,5.3882E-02
384,3.071,2.3510E+02,3.1750E+02,-1.7997E+02,-1.6668E+02,1.4649E+01,-3.4539E-01
385,3.080,2.3403E+02,3.1744E+02,-1.7998E+02,-1.6595E+02,2.9190E+01,-8.5559E-01
386,3.081,2.3386E+02,3.1743E+02,-1.7999E+02,-1.6735E+02,3.1519E+01,-8.7902E-01
387,3.091,2.3263E+02,3.1734E+02,-1.7999E+02,-1.6721E+02,4.8378E+01,-1.4364E+00
388,3.101,2.3142E+02,3.1718E+02,-1.8000E+02,-1.6667E+02,6.4906E+01,-2.2564E+00
389,3.111,2.3022E+02,3.1702E+02,-1.8000E+02,-1.6571E+02,8.1218E+01,-3.2430E+00
390,3.120,2.2919E+02,3.1686E+02,-1.8000E+02,-1.6567E+02,9.5362E+01,-3.9651E+00
391,3.121,2.2903E+02,3.1683E+02,-1.8000E+02,-1.6632E+02,9.7675E+01,-3.9965E+00
392,3.131,2.2785E+02,3.1661E+02,-1.8000E+02,-1.6722E+02,1.1359E+02,-5.2301E+00
393,3.141,2.2669E+02,3.1635E+02,-1.8000E+02,-1.6672E+02,1.2922E+02,-6.6678E+00
394,3.151,2.2555E+02,3.1607E+02,-1.8000E+02,-1.6717E+02,1.4528E+02,-7.5672E+00
395,3.160,2.2458E+02,3.1580E+02,-1.8000E+02,-1.6753E+02,1.5825E+02,-9.0769E+00
396,3.161,2.2442E+02,3.1575E+02,-1.8000E+02,-1.6665E+02,1.6060E+02,-9.0671E+00
397,3.171,2.2332E+02,3.1541E+02,-1.8000E+02,-1.6549E+02,1.7557E+02,-1.0755E+01
398,3.181,2.2223E+02,3.1504E+02,-1.8000E+02,-1.6662E+02,1.9017E+02,-1.2663E+01
399,3.191,2.2117E+02,3.1462E+02,-1.8000E+02,-1.6637E+02,2.0542E+02,-1.3735E+01
400,3.200,2.2026E+02,3.1425E+02,-1.8000E+02,-1.6528E+02,2.1740E+02,-1.5640E+01
401,3.201,2.2012E+02,3.1419E+02,-1.8000E+02,-1.6695E+02,2.1967E+02,-1.5631E+01
402,3.211,2.1909E+02,3.1373E+02,-1.8000E+02,-1.6727E+02,2.3350E+02,-1.7755E+01
403,3.221,2.1808E+02,3.1325E+02,-1.8000E+02,-1.6689E+02,2.4711E+02,-1.9903E+01
404,3.231,2.1710E+02,3.1272E+02,-1.8000E+02,-1.6603E+02,2.6031E+02,-2.2208E+01
405,3.240,2.1628E+02,3.1226E+02,-1.8000E+02,-1.6785E+02,2.7224E+02,-2.3390E+01
406,3.241,2.1615E+02,3.1218E+02,-1.8000E+02,-1.6751E+02,2.7336E+02,-2.4452E+01
407,3.251,2.1521E+02,3.1162E+02,-1.8000E+02,-1.6659E+02,2.8714E+02,-2.5700E+01
408,3.261,2.1431E+02,3.1103E+02,-1.8000E+02,-1.6638E+02,2.9945E+02,-2.8140E+01
409,3.271,2.1342E+02,3.1043E+02,-1.8000E+02,-1.6677E+02,3.1153E+02,-3.0535E+01
410,3.280,2.1268E+02,3.0990E+02,-1.8000E+02,-1.6683E+02,3.2097E+02,-3.3244E+01
411,3.281,2.1255E+02,3.0980E+02,-1.8000E+02,-1.6680E+02,3.2303E+02,-3.3221E+01
412,3.291,2.1172E+02,3.0916E+02,-1.8000E+02,-1.6606E+02,3.3439E+02,-3.5768E+01
413,3.301,2.1091E+02,3.0850E+02,-1.8000E+02,-1.6560E+02,3.4549E+02,-3.8208E+01
414,3.311,2.1012E+02,3.0782E+02,-1.8000E+02,-1.6652E+02,3.5587E+02,-4.1091E+01
415,3.320,2.0947E+02,3.0722E+02,-1.8000E+02,-1.6567E+02,3.6423E+02,-4.3784E+01
416,3.321,2.0936E+02,3.0712E+02,-1.8000E+02,-1.6606E+02,3.6620E+02,-4.3678E+01
417,3.331,2.0864E+02,3.0641E+02,-1.8000E+02,-1.6698E+02,3.7596E+02,-4.6424E+01
418,3.341,2.0793E+02,3.0569E+02,-1.8000E+02,-1.6674E+02,3.8553E+02,-4.9066E+01
419,3.351,2.0725E+02,3.0495E+02,-1.8000E+02,-1.6677E+02,3.9456E+02,-5.1881E+01
420,3.360,2.0670E+02,3.0430E+02,-1.8000E+02,-1.6447E+02,4.0167E+02,-5.4537E+01
421,3.361,2.0661E+02,3.0419E+02,-1.8000E+02,-1.6711E+02,4.0330E+02,-5.4567E+01
422,3.371,2.0598E+02,3.0343E+02,-1.8000E+02,-1.6666E+02,4.1090E+02,-5.8056E+01
423,3.382,2.0541E+02,3.0264E+02,-1.8000E+02,-1.6670E+02,4.1799E+02,-6.1634E+01
424,3.392,2.0484E+02,3.0185E+02,-1.8000E+02,-1.6634E+02,4.2541E+02,-6.4509E+01
425,3.400,2.0439E+02,3.0117E+02,-1.8000E+02,-1.6601E+02,4.3137E+02,-6.6961E+01
426,3.402,2.0431E+02,3.0105E+02,-1.8000E+02,-1.6626E+02,4.3282E+02,-6.6972E+01
427,3.412,2.0380E+02,3.0025E+02,1.8000E+02,-1.6695E+02,4.3973E+02,-6.9496E+01
428,3.422,2.0332E+02,2.9944E+02,-1.8000E+02,-1.6598E+02,4.4584E+02,-7.2370E+01
429,3.432,2.0287E+02,2.9862E+02,-1.8000E+02,-1.6660E+02,4.4983E+02,-7.6949E+01
430,3.440,2.0252E+02,2.9792E+02,-1.8000E+02,-1.6674E+02,4.5445E+02,-7.9251E+01
431,3.442,2.0245E+02,2.9780E+02,-1.8000E+02,-1.6631E+02,4.5571E+02,-7.9204E+01
432,3.452,2.0205E+02,2.9698E+02,-1.8000E+02,-1.6716E+02,4.6111E+02,-8.1473E+01
433,3.462,2.0169E+02,2.9614E+02,-1.8000E+02,-1.6626E+02,4.6584E+02,-8.3967E+01
434,3.472,2.0136E+02,2.9531E+02,-1.8000E+02,-1.6658E+02,4.6846E+02,-8.8103E+01
435,3.480,2.0112E+02,2.9460E+02,-1.8000E+02,-1.6529E+02,4.7110E+02,-9.0782E+01
436,3.482,2.0107E+02,2.9448E+02,1.8000E+02,-1.6674E+02,4.7259E+02,-9.0221E+01
437,3.492,2.0078E+02,2.9364E+02,-1.8000E+02,-1.6554E+02,4.7589E+02,-9.2731E+01
438,3.502,2.0052E+02,2.9281E+02,-1.8000E+02,-1.6677E+02,4.7704E+02,-9.6903E+01
439,3.512,2.0029E+02,2.9198E+02,1.8000E+02,-1.6635E+02,4.7973E+02,-9.9057E+01
440,3.520,2.0013E+02,2.9127E+02,-1.8000E+02,-1.6628E+02,4.8174E+02,-1.0074E+02
441,3.522,2.0010E+02,2.9114E+02,-1.8000E+02,-1.6578E+02,4.8246E+02,-1.0067E+02
442,3.532,1.9991E+02,2.9032E+02,-1.8000E+02,-1.6499E+02,4.8279E+02,-1.0420E+02
443,3.542,1.9975E+02,2.8950E+02,-1.8000E+02,-1.6597E+02,4.8418E+02,-1.0618E+02
444,3.552,1.9964E+02,2.8869E+02,-1.8000E+02,-1.6648E+02,4.8329E+02,-1.0992E+02
445,3.560,1.9955E+02,2.8800E+02,-1.8000E+02,-1.6597E+02,4.8436E+02,-1.1088E+02
446,3.562,1.9954E+02,2.8787E+02,1.8000E+02,-1.6676E+02,4.8428E+02,-1.1130E+02
447,3.572,1.9946E+02,2.8707E+02,-1.8000E+02,-1.6638E+02,4.8252E+02,-1.1492E+02
448,3.582,1.9941E+02,2.8627E+02,1.8000E+02,-1.6664E+02,4.8277E+02,-1.1602E+02
449,3.592,1.9938E+02,2.8548E+02,1.8000E+02,-1.6633E+02,4.8015E+02,-1.1950E+02
450,3.600,1.9936E+02,2.8481E+02,1.8000E+02,-1.6605E+02,4.7938E+02,-1.2059E+02
451,3.602,1.9936E+02,2.8469E+02,1.8000E+02,-1.6676E+02,4.8038E+02,-1.1961E+02
452,3.612,1.9938E+02,2.8392E+02,-1.8000E+02,-1.6332E+02,4.7736E+02,-1.2247E+02
453,3.622,1.9942E+02,2.8315E+02,-1.8000E+02,-1.6650E+02,4.7629E+02,-1.2287E+02
454,3.632,1.9947E+02,2.8239E+02,-1.8000E+02,-1.6593E+02,4.7190E+02,-1.2608E+02
455,3.640,1.9954E+02,2.8177E+02,-1.8000E+02,-1.6605E+02,4.7007E+02,-1.2655E+02
456,3.642,1.9955E+02,2.8165E+02,-1.8000E+02,-1.6662E+02,4.6758E+02,-1.2873E+02
457,3.652,1.9967E+02,2.8092E+02,1.8000E+02,-1.6755E+02,4.6518E+02,-1.2896E+02
458,3.662,1.9983E+02,2.8021E+02,1.8000E+02,-1.6640E+02,4.6059E+02,-1.3086E+02
459,3.672,1.9996E+02,2.7950E+02,-1.8000E+02,-1.6560E+02,4.5768E+02,-1.3060E+02
460,3.680,2.0009E+02,2.7892E+02,1.8000E+02,-1.6715E+02,4.5237E+02,-1.3286E+02
461,3.682,2.0012E+02,2.7880E+02,1.8000E+02,-1.6618E+02,4.5204E+02,-1.3256E+02
462,3.692,2.0030E+02,2.7812E+02,1.8000E+02,-1.6669E+02,4.4617E+02,-1.3426E+02
463,3.702,2.0050E+02,2.7745E+02,1.8000E+02,-1.6606E+02,4.4033E+02,-1.3543E+02
464,3.712,2.0069E+02,2.7679E+02,-1.8000E+02,-1.6670E+02,4.3591E+02,-1.3470E+02
465,3.720,2.0088E+02,2.7626E+02,-1.8000E+02,-1.6620E+02,4.2963E+02,-1.3630E+02
466,3.722,2.0091E+02,2.7615E+02,1.8000E+02,-1.6707E+02,4.2901E+02,-1.3597E+02
467,3.732,2.0115E+02,2.7552E+02,1.8000E+02,-1.6627E+02,4.2255E+02,-1.3631E+02
468,3.742,2.0140E+02,2.7491E+02,-1.8000E+02,-1.6643E+02,4.1512E+02,-1.3714E+02
469,3.752,2.0167E+02,2.7431E+02,1.8000E+02,-1.6535E+02,4.0826E+02,-1.3697E+02
470,3.760,2.0191E+02,2.7382E+02,1.8000E+02,-1.6694E+02,4.0279E+02,-1.3621E+02
471,3.762,2.0195E+02,2.7372E+02,-1.8000E+02,-1.6743E+02,4.0199E+02,-1.3572E+02
472,3.772,2.0224E+02,2.7316E+02,1.8000E+02,-1.6590E+02,3.9367E+02,-1.3607E+02
473,3.782,2.0255E+02,2.7262E+02,1.8000E+02,-1.6570E+02,3.8556E+02,-1.3578E+02
474,3.792,2.0288E+02,2.7209E+02,1.8000E+02,-1.6671E+02,3.7705E+02,-1.3542E+02
475,3.800,2.0316E+02,2.7167E+02,1.8000E+02,-1.6409E+02,3.6897E+02,-1.3579E+02
476,3.802,2.0321E+02,2.7158E+02,1.8000E+02,-1.6600E+02,3.6863E+02,-1.3456E+02
477,3.812,2.0356E+02,2.7111E+02,1.8000E+02,-1.6697E+02,3.5959E+02,-1.3394E+02
478,3.822,2.0391E+02,2.7063E+02,1.8000E+02,-1.6660E+02,3.5083E+02,-1.3257E+02
479,3.832,2.0427E+02,2.7017E+02,1.8000E+02,-1.6586E+02,3.4111E+02,-1.3176E+02
480,3.840,2.0458E+02,2.6980E+02,1.8000E+02,-1.6677E+02,3.3421E+02,-1.2962E+02
481,3.842,2.0464E+02,2.6973E+02,1.8000E+02,-1.6612E+02,3.3201E+02,-1.2994E+02
482,3.852,2.0501E+02,2.6929E+02,1.8000E+02,-1.6584E+02,3.2220E+02,-1.2841E+02
483,3.862,2.0538E+02,2.6888E+02,1.8000E+02,-1.6661E+02,3.1246E+02,-1.2644E+02
484,3.872,2.0577E+02,2.6848E+02,1.8000E+02,-1.6663E+02,3.0259E+02,-1.2423E+02
485,3.880,2.0609E+02,2.6817E+02,1.8000E+02,-1.6639E+02,2.9517E+02,-1.2135E+02
486,3.882,2.0615E+02,2.6810E+02,1.8000E+02,-1.6569E+02,2.9225E+02,-1.2211E+02
487,3.892,2.0655E+02,2.6775E+02,1.8000E+02,-1.6654E+02,2.8214E+02,-1.1942E+02
488,3.902,2.0694E+02,2.6740E+02,1.8000E+02,-1.6708E+02,2.7105E+02,-1.1737E+02
