leftV1,rightV1,compass_dataX,compass_dataY,compass_dataZ,gyro_dataX,gyro_dataY,gyro_dataZ,lidar_F_data,lidar_R_data,positionX,positionY,positionZ,angleX,angleY,angleZ,angleangle,velocityX,velocityY,velocityZ,gyro2_dataX,gyro2_dataY,gyro2_dataZ
0,0,1.06897734288511,4.90990947084239e-14,3.41551349160843e-14,-0.239710513544485,3.67456626114406e-11,-4.68162774635448e-11,1990.67025928519,1878.66594325303,-1.12400044434284e-16,0.0349885601788886,-2.30637615326358e-06,-1,1.53891329031174e-10,-2.04735475861148e-10,0.00022910488903325,-1.31929045253596e-13,-0.00851411955996596,-1.18588061957585e-05,-0.229104890035366,3.52571305484162e-11,-4.69029259875242e-11
0,-0,0.932095065279527,4.78184949823443e-14,3.62092059518901e-14,-0.347945682227301,5.28624900946162e-13,-1.16172882360339e-12,1928.05000935157,1931.25376432486,-9.82839095879075e-17,0.0349717047894487,-5.72821884762577e-06,-1,6.34724493910905e-11,-8.52795302290615e-11,0.000564039666245397,9.25298578647824e-15,-0.0125772795480882,-6.8630676171108e-05,-0.334934780343268,5.40012479177676e-13,-1.20081722343457e-12
-0.002002002002002,-0,0.966288635618892,4.76794167204713e-14,3.43376988082439e-14,0.0904019716081754,0,6.14652379831796e-13,1941.20987070093,1738.08835412381,-1.18424546481572e-16,0.0349800117930683,-2.37307847582476e-06,-1,7.64852450705666e-11,-1.01508331460999e-10,0.000468092466707134,-1.43066368017487e-14,0.00708135870273159,0.00239470784989086,0.095947199611885,0,5.82645043323282e-13
-0.004004004004004,-0,0.947438656657594,1.79989131036587e-08,-5.50037360427846e-07,0.115517678110688,-0.000620069739955105,-1.7605504356947e-05,1994.77336207485,2019.2117978493,2.04920190933531e-10,0.0349814237540354,1.83534408515137e-06,0.999998717499434,0.00160071249231441,5.21440742900963e-05,-0.000347089111521228,-7.07161527118084e-06,-0.000133629586829264,0.00299700552219133,0.121003800475535,-0.000555585659654412,-1.82286260752562e-05
-0.00600600600600601,-0,0.851215055511969,5.48915325761363e-08,-1.45636790715419e-06,0.0205435978158251,-0.00117680604432559,-3.15984475673421e-05,1756.03317577893,1851.66475989698,6.01703014672621e-10,0.0349825672454441,2.48340878030925e-06,0.999987015558679,0.00509333212173807,0.000163346089646109,-0.000327178770462759,-1.41432557413712e-05,0.000889140610504317,0.000448678361799216,0.0199141441508601,-0.00111083392804545,-3.55430437153359e-05
-0.00800800800800801,-0,1.07148785554907,1.04460825843554e-07,-3.04784724709831e-06,0.0144517303308344,-0.0016761461083459,-5.11189603877096e-05,2110.24904201939,1857.83520860426,1.1560270478614e-09,0.0349834535414151,2.91049699693673e-06,0.999943173390473,0.0106552844802241,0.000338972617665342,-0.000312839036115827,-2.12603303930077e-05,0.000702973253831814,0.000283375888177015,0.014353263695881,-0.00166694976653048,-5.28851458270196e-05
-0.01001001001001,-0,0.999038672139074,1.74425669236231e-07,-5.41969994199994e-06,0.00927026563178258,-0.00214378135184181,-7.59363729300014e-05,1934.89119426882,1974.00239236307,1.87925832126493e-09,0.0349841619439665,3.21093763467305e-06,0.999829924177317,0.0184331803451969,0.000583593987181227,-0.000301423671235652,-2.83626362853779e-05,0.000562177033037245,0.000185806813140667,0.0114488521782903,-0.00222279639365297,-7.02319265002416e-05
-0.012012012012012,-0,0.911307799897135,2.74885013897334e-07,-8.0997086080121e-06,0.00881485957098164,-0.00296490706828394,-8.9715078064607e-05,2001.11377546062,1945.15942346029,2.77255890527716e-09,0.0349847293718639,3.40664440092245e-06,0.999593027982324,0.0285126048277281,0.000899875028612964,-0.000292321399581933,-3.54637736444725e-05,0.000450309324854651,0.000103889295304182,0.0091699734060029,-0.00277863367497133,-8.75878632697891e-05
-0.014014014014014,-0,1.10531497615014,3.76244671767846e-07,-1.15672475905809e-05,0.00775551487822811,-0.00338292931219413,-9.94494156038734e-05,1834.23031862293,1751.14320079248,3.83657239422924e-09,0.0349851843330452,3.51381501574773e-06,0.999161085102961,0.0409324383562009,0.00128899421642832,-0.000285087529761627,-4.25642186691409e-05,0.00036103591157767,3.35345095117801e-05,0.00735406736789912,-0.00333446691568895,-0.000104941267210279
-0.016016016016016,-0,1.03783176241049,4.81533738075576e-07,-1.70482595972509e-05,0.00576616063606869,-0.00384641355753473,-0.000121121571594354,2011.52976038285,1887.31529283416,5.0719013889611e-09,0.0349855495764526,3.54546535022426e-06,0.998446376253718,0.0556935177958875,0.00175094869640244,-0.000279375516917371,-4.96609104320821e-05,0.000289801677161525,-2.74960913058648e-05,0.00590689310784853,-0.003890059112031,-0.000122284524238125
