leftV1,rightV1,compass_dataX,compass_dataY,compass_dataZ,gyro_dataX,gyro_dataY,gyro_dataZ,lidar_F_data,lidar_R_data,positionX,positionY,positionZ,angleX,angleY,angleZ,angleangle,velocityX,velocityY,velocityZ,gyro2_dataX,gyro2_dataY,gyro2_dataZ
0,0,1.06897734288511,4.90990947084239e-14,3.41551349160843e-14,-0.239710513544485,3.67456626114406e-11,-4.68162774635448e-11,1990.67025928519,1878.66594325303,-1.12400044434284e-16,0.0349885601788886,-2.30637615326358e-06,-1,1.53891329031174e-10,-2.04735475861148e-10,0.00022910488903325,-1.31929045253596e-13,-0.00851411955996596,-1.18588061957585e-05,-0.229104890035366,3.52571305484162e-11,-4.69029259875242e-11
0,0,0.932095065279527,4.78184949823443e-14,3.62092059518901e-14,-0.347945682227301,5.28624900946162e-13,-1.16172882360339e-12,1928.05000935157,1931.25376432486,-9.82839095879075e-17,0.0349717047894487,-5.72821884762577e-06,-1,6.34724493910905e-11,-8.52795302290615e-11,0.000564039666245397,9.25298578647824e-15,-0.0125772795480882,-6.8630676171108e-05,-0.334934780343268,5.40012479177676e-13,-1.20081722343457e-12
-0.005005005005005,-0.001001001001001,0.966288635618892,4.76794167204713e-14,3.43376988082439e-14,0.0904019716081754,0,6.14652379831796e-13,1941.20987070093,1738.08835412381,-1.18424546481572e-16,0.0349800117930683,-2.37307847582476e-06,-1,7.64852450705666e-11,-1.01508331460999e-10,0.000468092466707134,-1.43066368017487e-14,0.00708135870273159,0.00239470784989086,0.095947199611885,0,5.82645043323282e-13
-0.01001001001001,-0.002002002002002,0.947438656657155,3.59970615318026e-08,-1.09994972407598e-06,0.116312004107645,-0.00123999851111414,-3.52107470384718e-05,1994.77327422876,2019.21179693955,4.09924943906061e-10,0.0349814248242424,1.81435977586811e-06,0.999994846513712,0.00320874086301167,0.000104537512612164,-0.000346258400990089,-1.41415261884074e-05,-0.000143186706610236,0.00296769057861184,0.121835850305658,-0.00111104501054626,-3.64569812134619e-05
-0.015015015015015,-0.003003003003003,0.851215055508419,1.09777132035899e-07,-2.91287486843508e-06,0.0204741403940851,-0.00235391440973635,-6.31922879635518e-05,1756.03272249182,1851.66475754563,1.18093921085468e-09,0.0349825721368973,2.36028824410206e-06,0.999947816684718,0.0102106168551042,0.000327430762993699,-0.000326426835690782,-2.83126563103265e-05,0.000893821971009641,0.000347216004472079,0.0198468148971784,-0.00222195322896113,-7.10809051227557e-05
-0.02002002002002,-0.004004004004004,1.07148785553119,2.08870475095679e-07,-6.09575952902896e-06,0.0144252976451735,-0.00335220375330557,-0.000102192943630685,2110.24782954057,1857.83520404947,2.27865281602151e-09,0.034983463370887,2.63642226535667e-06,0.999771670560405,0.0213575591395501,0.000679273477410208,-0.000312154064512238,-4.25300070112792e-05,0.000708246688717525,0.000132684246103849,0.0143270111089038,-0.00333381155503787,-0.000105723760526644
-0.025025025025025,-0.005005005005005,0.999038672092764,3.4868866538818e-07,-1.08394461952819e-05,0.00929256887683967,-0.0042875398882548,-0.00015175123344215,1934.88927605933,1974.00238449121,3.71487317171049e-09,0.0349841781614915,2.73802009951273e-06,0.999316746378378,0.0369414913313574,0.00116902777858529,-0.000300811924526077,-5.67340846085273e-05,0.000568213382240048,-1.33122846718296e-05,0.0114763968642677,-0.00444556913095084,-0.000140351468765232
-0.03003003003003,-0.00600600600600601,0.911307799802077,5.4935542864636e-07,-1.61995073150465e-05,0.00888901727292163,-0.00592986237280494,-0.000179191825119861,2001.11075612364,1945.1594120498,5.49085411885445e-09,0.0349847534541545,2.68686398512304e-06,0.998365675967017,0.0571203291988474,0.0018014003266204,-0.000291836230048036,-7.09364037344313e-05,0.000457188892940394,-0.000143746878338736,0.00924711861168248,-0.00555731255568759,-0.000174943046545195
-0.035035035035035,-0.00700700700700701,1.10531497592414,7.51654839967827e-07,-2.31346965905876e-05,0.00788508574894238,-0.00676597062842904,-0.000198502997222652,1834.22641688271,1751.14318665927,7.60700461828904e-09,0.0349852177636436,2.49901759226574e-06,0.996634225315678,0.0819364266958719,0.00257738428050865,-0.00028484105462143,-8.51375159355739e-05,0.000368815124504899,-0.000262714119862395,0.00747693128178639,-0.00666904423089676,-0.000209464841468332
-0.04004004004004,-0.00800800800800801,1.03783176203321,9.61594340758379e-07,-3.40974535130724e-05,0.00592768480216936,-0.00769346922903791,-0.000241569717064517,2011.52403377942,1887.31527286244,1.00632197609954e-08,0.0349855938431132,2.18727272952891e-06,0.993778372782236,0.111320864673524,0.00349440676363676,-0.000279549235423363,-9.93377022261191e-05,0.000298524561474754,-0.000372550264382226,0.00607235953233953,-0.0077807676241477,-0.000243889156429589
