leftV1,rightV1,compass_dataX,compass_dataY,compass_dataZ,gyro_dataX,gyro_dataY,gyro_dataZ,lidar_F_data,lidar_R_data,positionX,positionY,positionZ,angleX,angleY,angleZ,angleangle,velocityX,velocityY,velocityZ,gyro2_dataX,gyro2_dataY,gyro2_dataZ
0,0,0.947948220995978,4.77060754043704e-14,3.21246205719014e-14,-0.227637522359002,3.75585889000341e-11,-4.88942701529935e-11,2020.65901173399,1761.82538045752,-1.12400044434284e-16,0.0349885601788886,-2.30637615326358e-06,-1,1.53891329031174e-10,-2.04735475861148e-10,0.00022910488903325,-1.31929045253596e-13,-0.00851411955996596,-1.18588061957585e-05,-0.229104890035366,3.52571305484162e-11,-4.69029259875242e-11
0,-0,1.06897734288511,5.03438794875931e-14,3.46897149273724e-14,-0.350439434913852,5.62811438627465e-13,-1.19859883219801e-12,1990.6561969943,1878.66594325303,-9.82839095879075e-17,0.0349717047894487,-5.72821884762577e-06,-1,6.34724493910905e-11,-8.52795302290615e-11,0.000564039666245397,9.25298578647824e-15,-0.0125772795480882,-6.8630676171108e-05,-0.334934780343268,5.40012479177676e-13,-1.20081722343457e-12
0.003003003003003,-0,0.932095065279527,4.72377691765433e-14,3.62079358881619e-14,0.0996743718061808,0,5.63679074174428e-13,1928.06352771418,1931.25376432486,-1.18424546481572e-16,0.0349800117930683,-2.37307847582476e-06,-1,7.64852450705666e-11,-1.01508331460999e-10,0.000468092466707134,-1.43066368017487e-14,0.00708135870273159,0.00239470784989086,0.095947199611885,0,5.82645043323282e-13
0.00600600600600601,-0,0.966288635618556,-2.73917914060164e-08,7.98935064222258e-07,0.113032549557744,0.000844538626853413,2.88447717144127e-05,1941.22707521123,1738.08835530027,-3.07464490427265e-10,0.0349814224150788,1.86151434834747e-06,-0.999997132334497,0.00239358342421712,7.79818852893118e-05,0.000348127535194748,1.06059030704318e-05,-0.000121712369408926,0.00303356711126188,0.119965929969567,0.000833265882604906,2.73427124284353e-05
0.00900900900900901,-0,0.947438656654778,-7.9715742207584e-08,2.47452613765677e-06,0.0190910808328467,0.00185961344944037,5.150225103189e-05,1994.77671257966,2019.2118027268,-8.91459928666041e-10,0.0349825611265981,2.63753170732378e-06,-0.999970958634203,0.00761722984619611,0.000244331051771423,0.000328138319163779,2.12258125758351e-05,0.000883292712031873,0.000575794200281513,0.0199977473036341,0.00166622316561416,5.33250997563073e-05
0.012012012012012,-0,0.851215055502501,-1.63395262286748e-07,4.36978448698015e-06,0.0148404849884981,0.00264905646695598,7.05574363676e-05,1756.03600475803,1851.66476937035,-1.71802055500669e-09,0.0349834412496567,3.25330864340417e-06,-0.999872904414119,0.015934801312421,0.000507075544521708,0.000313782895903571,3.18973927168483e-05,0.000696384979161932,0.000471739200907627,0.0143857740975619,0.00250054952979895,7.93654827475621e-05
0.015015015015015,-0,1.07148785551777,-2.60033722200177e-07,7.62045603587298e-06,0.0114921438955587,0.00335269654534078,0.000101930582491073,2110.25297862265,1857.83522483217,-2.79935792122572e-09,0.0349841416550771,3.80261243079251e-06,-0.999619858644208,0.0275567813516036,0.000872929363274532,0.000302444144655964,4.25498793651868e-05,0.000554626947717104,0.000435020480248833,0.0114138423557506,0.00333430164332071,0.000105452334679512
0.018018018018018,-0,0.999038672076403,-3.91559386814182e-07,1.21912733612412e-05,0.00734636488097115,0.00401588794606529,0.000142279303081479,1934.89562860194,1974.00241864415,-4.14040773184634e-09,0.0349846992294948,4.30754208778986e-06,-0.999092138438492,0.0425803772734958,0.00134550423544531,0.00029352283185912,5.31450068532908e-05,0.000441696611765291,0.000414084772620495,0.00907281936794391,0.00416390469865746,0.000131591083047056
0.021021021021021,-0,0.911307799789274,-5.76725239545777e-07,1.69980471581524e-05,0.00692069796040723,0.00532789482287738,0.000161626696984309,2001.11953532601,1945.15946015936,-5.74325386506421e-09,0.0349851424668064,4.78445927815097e-06,-0.998133900710507,0.0610328360211581,0.00192592306230955,0.000286591658309418,6.37343586615332e-05,0.000351286043202363,0.000404828276496187,0.00719950394409352,0.00499316424784979,0.000157794401360434
0.024024024024024,-0,1.10531497592478,-7.52611257244443e-07,2.31099850024977e-05,0.00600983775706414,0.00590701936183123,0.00017442477205057,1834.23695585061,1751.143245285,-7.60928571764962e-09,0.0349854941058066,5.24639759258254e-06,-0.996556828020728,0.0828713482803122,0.00261307471522219,0.000281326754757316,7.43226335262688e-05,0.000278855569044595,0.000404875245380572,0.00569875146003085,0.00582239793227757,0.000184056954992684
