leftV1,rightV1,compass_dataX,compass_dataY,compass_dataZ,gyro_dataX,gyro_dataY,gyro_dataZ,lidar_F_data,lidar_R_data,positionX,positionY,positionZ,angleX,angleY,angleZ,angleangle,velocityX,velocityY,velocityZ,gyro2_dataX,gyro2_dataY,gyro2_dataZ
0,0,0.932095065222115,1.10270107883671e-05,4.58747432130849e-07,-0.0685365479382713,0.000470321681719057,-0.0109899451193008,2021.17881010884,1985.05162665517,2.29184165398913e-06,0.288015009802639,-1.78659056520453e-06,-0.987185973740942,0.00651813249634913,-0.15944079527495,6.95546721508353e-05,0.00237060754158331,0.00906013438934163,-0.00210869119417408,-0.0718801061327085,0.000439127679489743,-0.0116032188440902
-0,0,0.942205420443932,3.61217301145637e-05,8.29818250388236e-07,-0.112313195037398,0.000331342228563545,-0.0235383118190039,2110.28555954034,1900.34772344751,7.93952382840165e-06,0.288026034790013,-5.6376915808648e-06,-0.981916172490056,0.00415991058543017,-0.189270508390503,0.000188300105069417,0.00578243393715689,0.0178814147431833,-0.00439699240859909,-0.113780471951609,0.000319396712365265,-0.0229206176193153
-0,-0.00700700700700701,0.994645965154194,6.59493625900287e-05,6.18801328831972e-07,-0.142888816498203,-7.56463125408418e-05,-0.0361501657441962,1988.17477380458,1885.60893133413,1.71817743809907e-05,0.288041741807283,-1.12240282153092e-05,-0.976969704012923,0.00208709341769706,-0.213367854846897,0.000342456650780115,0.00941424722783831,0.024536337986813,-0.00629048758827746,-0.153457089802049,-6.42169024070117e-05,-0.037026150111748
-0,-0.014014014014014,0.980252307528722,0.000111663058108559,1.46931119427089e-07,-0.169947357520241,-0.000648225481801161,-0.0525615230535559,1956.32703038271,1693.25060167656,2.99396652717375e-05,0.288060712676106,-1.81386755013641e-05,-0.971967922135144,0.000221595072508459,-0.235113396547102,0.000519425047480553,0.0129536469663425,0.0290166292638238,-0.00771742927495739,-0.148828921862604,-0.000616543360215491,-0.0519680525703302
-0,-0.021021021021021,0.964452399986353,0.00019621592518681,-1.04730702750013e-06,-0.17848306077665,-0.00114684067538739,-0.0480580543550557,2001.08884853916,1902.7902276227,4.59978368576091e-05,0.28808168483787,-2.60371098914358e-05,0.966717788371013,0.0015007894614293,0.255840702934559,-0.000709330293748257,0.0162687578605015,0.0316411138307444,-0.00875290196433734,-0.174817618549457,-0.0012466864369804,-0.0590249799215443
-0,-0.028028028028028,0.942750830416272,0.000276168866339035,-2.76601954978555e-06,-0.196824035040348,-0.00179375323666263,-0.0643207698764506,1928.57639652718,1830.85588192649,6.50727090518987e-05,0.288103590477356,-3.46716242136114e-05,0.961159255303206,0.00311757906618002,0.275976750190576,-0.000905344966332344,0.0192945715442149,0.0327870836459199,-0.00950799907841139,-0.168098341135487,-0.00182156067306781,-0.0664503546604774
-0,-0.035035035035035,1.09569313931022,0.000318663276851217,-4.83958362343156e-06,-0.188840872036267,-0.00231784667053096,-0.0750558818212213,1927.08087022422,1930.88072499405,8.67985577743379e-05,0.28812558977997,-4.38506814612605e-05,0.955131915510962,0.00459619130729906,0.296145064111877,-0.00110229143728837,0.0219563479731088,0.0327743513443548,-0.0100459862339426,-0.192623613845231,-0.00226581399858214,-0.0725768428838837
-0,-0.042042042042042,1.09519228050884,0.000406901915894622,-7.63488805564225e-06,-0.178286402093016,-0.00262880897451531,-0.0839242704205227,1797.5240879967,1835.89332009475,0.000110840899174724,0.288147065954291,-5.34290894876541e-05,0.948533495081907,0.00595374701978962,0.316620848340925,-0.00129637654736862,0.024284675228477,0.0319074343075039,-0.0104195549478928,-0.179415635887316,-0.00261333693194243,-0.0752747710814624
-0,-0.049049049049049,0.982274465428477,0.000531889306647668,-1.00928918221658e-05,-0.171662122557315,-0.003109636356396,-0.0878225631287064,2057.23505041998,1915.80249895921,0.000136907143981596,0.288167530444755,-6.33075327856128e-05,0.941336249946644,0.00722506538017698,0.337392742907493,-0.0014851181669134,0.0263192685860436,0.0303954413145284,-0.0106809614171478,-0.153679791818491,-0.00302192272545599,-0.0977254471823757
-0,-0.0560560560560561,1.01663066759957,0.000634901309492914,-1.3215946009688e-05,-0.162969719373001,-0.00304372464339797,-0.0950409819695799,2089.4293218445,1918.55142136713,0.000164721868709561,0.288186582599548,-7.3413431207689e-05,0.933518923095878,0.008434776033919,0.35842889779588,-0.00166671858750728,0.0280769016014109,0.0283685287623512,-0.0108602709033047,-0.166421293140638,-0.00342961490081554,-0.0968024575562061
-0,-0.0630630630630631,0.909122426186581,0.00068715675556621,-1.76248525491822e-05,-0.13599057171845,-0.00359342296979277,-0.0956834981710796,1951.0646937543,1790.08895144807,0.000194027733530828,0.288203923688264,-8.36866061885017e-05,0.925038829627978,0.00960112013771623,0.379751210890239,-0.00183970246893753,0.0295755976376834,0.0259477129869186,-0.0109713802338879,-0.160218290161136,-0.00356607662024041,-0.0948828222706412
-0,-0.0700700700700701,0.932940300214676,0.000804265664752397,-2.14373932190022e-05,-0.122493241990399,-0.00379061841209253,-0.100193154130681,1966.67564999339,1909.09830745883,0.000224581144365699,0.288219355427929,-9.40840366268209e-05,0.915858508078843,0.0107365251760297,0.401357596423365,-0.00200310338155056,0.0308291081255727,0.0232646289725082,-0.0110339515660082,-0.13033612246702,-0.00395129722527199,-0.111172388901284
-0,-0.0770770770770771,0.983568025844267,0.000877489349932111,-2.33418362483697e-05,-0.122148492292139,-0.00357439680838116,-0.106731934705,1929.67219544054,1926.11241297853,0.000256144721503602,0.288232748611237,-0.000104577793236381,0.905951431444485,0.0118488208268502,0.423215795202284,-0.00215635945590442,0.0318436169904298,0.0204142640376557,-0.0110651824478256,-0.118664641440494,-0.00402218834756674,-0.111380601136787
-0,-0.0840840840840841,1.08057737183353,0.000956738633177008,-2.65379546971385e-05,-0.104501381320378,-0.00435017001332309,-0.112517349142625,2026.47675456765,1984.67549668609,0.000288484387912322,0.288244035634142,-0.000115154961872629,0.895310227488858,0.0129421036233298,0.445255093747004,-0.00229929880798402,0.0326223980341123,0.0174842937445571,-0.0110822292488059,-0.102762854816353,-0.00427623665473243,-0.108749754324798
-0,-0.0910910910910911,0.992847124667734,0.00112447371342898,-3.2226060376645e-05,-0.0860056456837838,-0.00431757034830328,-0.112878378887338,1993.33659974338,1914.10899620908,0.000321369736058623,0.288253191905422,-0.000125806964110325,0.883920799237446,0.0140193719656766,0.467426441148896,-0.00243180481124972,0.033169097301817,0.0145224848233332,-0.0110898452197903,-0.0782278440673274,-0.00408433787686771,-0.109430243793157
-0,-0.0980980980980981,1.06354513151255,0.00130978876079149,-3.76459317055115e-05,-0.0752727825697459,-0.00453851642109159,-0.113323666782711,2095.01070230304,1921.03641902419,0.000354574865855573,0.28826023283422,-0.000136527377611009,0.871761323629205,0.015083153373804,0.489698573725266,-0.00255378842872676,0.0334881921883913,0.0115716985594789,-0.0110904527841481,-0.0725764752402994,-0.00458419329495054,-0.105756096161708
-0,-0.105105105105105,0.989030570948165,0.00148899304866587,-4.09003156109244e-05,-0.0555315342253682,-0.00399316641094216,-0.121829541935921,1867.25802108202,1788.70757957663,0.000387879358778347,0.288265210458835,-0.00014731170930752,0.858802677719289,0.0161356421162312,0.512052342828031,-0.00266519054167956,0.0335851583289032,0.00867139011893668,-0.0110862466178466,-0.0641427076701166,-0.00442431574235019,-0.108234376975672
-0,-0.112112112112112,1.04040426498425,0.00148042588949991,-4.8440420263253e-05,-0.0505755777756798,-0.00426355622119881,-0.109747614374096,2058.2524861341,1894.06245075582,0.000421069306817306,0.28826820859152,-0.000158154229356625,0.84501004437908,0.0171788681404494,0.53447442538243,-0.00276599822429164,0.0334664958254428,0.00585707098521481,-0.011076331282463,-0.0516978492147242,-0.00440286184785742,-0.103996612370053
-0,-0.119119119119119,0.982658575082135,0.00164715949254228,-4.69945094766678e-05,-0.0392411408217737,-0.0034459088207597,-0.107303503563183,1951.13746277716,1846.32891079395,0.000453900886076315,0.288269068966852,-0.000168795953355019,0.830779740840829,0.017909305435799,0.55631311236322,-0.0028594922626184,0.0331503738113457,0.0031229044129043,-0.0108268112239162,-0.0381869684761597,-0.00369322025909386,-0.110615286030945
-0,-0.126126126126126,0.964072511861715,0.00168601841235173,-5.34781335356094e-05,-0.0283840014608524,-0.00234757210493241,-0.106362757698722,2098.53688580695,1726.15073539308,0.000486189094733282,0.28826798264138,-0.000179154983805795,0.816083264136918,0.0182797982260749,0.577645180861442,-0.00294524444291577,0.0326607451330723,0.000565377267312725,-0.0104941387472372,-0.0277011008932674,-0.00239590539791688,-0.11262640612455
-0,-0.133133133133133,1.07525379155376,0.00193693291047229,-5.54473436936838e-05,-0.019517343802855,-0.0013500296370417,-0.120912714124213,1983.05819839684,1928.7823833487,0.000517756793706012,0.288265143671317,-0.000189218615908551,0.800939237235702,0.0182988405286079,0.598465947812907,-0.0030232338295799,0.0319952555591687,-0.00178273008066593,-0.0101499690982809,-0.0207060278426902,-0.00137276438660946,-0.111207450617347
-0,-0.14014014014014,0.951174213696381,0.00184993369448709,-5.54471201173303e-05,-0.0082156990945852,-0.000214780083844025,-0.106568737361994,1985.22826759892,1865.62294397179,0.000548428860238458,0.288260756442744,-0.000198994838388873,0.785374124912801,0.0179905383591661,0.618759908564703,-0.00309353784634001,0.0311520819198182,-0.00390343499352165,-0.00981564445293847,-0.00827427807798004,-0.000220570161740244,-0.10107290179564
